"","cells","sc3.Initial","Monocle.Initial","Seurat.Initial","Consensus.Initial","sc3.33","Monocle.33","Seurat.33","Consensus.33","sc3.66","Monocle.66","Seurat.66","Consensus.66","sc3.90","Monocle.90","Seurat.90","Consensus.90","sc3.Final","Monocle.Final","Seurat.Final","Consensus.Final"
"3173","SM-DAIGJ_S18_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3174","SM-DAIGJ_S19_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3175","SM-DAIGJ_S20_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3176","SM-DAIGJ_S21_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3177","SM-DAIGJ_S22_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3178","SM-DAIGJ_S23_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3179","SM-DAIGJ_S24_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3180","SM-DAIGJ_S25_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3181","SM-DAIGJ_S26_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3182","SM-DAIGJ_S27_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3183","SM-DAIGJ_S28_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3184","SM-DAIGJ_S29_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3185","SM-DAIGJ_S30_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3186","SM-DAIGJ_S31_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3187","SM-DAIGJ_S32_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3188","SM-DAIGJ_S41_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"3189","SM-DAIGJ_S42_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3190","SM-DAIGJ_S43_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3191","SM-DAIGJ_S44_E1-50",9,14,17,-1,9,14,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"3192","SM-DAIGJ_S45_E1-50",9,14,17,-1,9,14,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"3193","SM-DAIGJ_S46_E1-50",9,8,17,-1,9,8,17,-1,9,6,17,-1,9,6,2,-1,8,6,2,-1
"3194","SM-DAIGJ_S47_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3195","SM-DAIGJ_S50_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3196","SM-DAIGJ_S51_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3197","SM-DAIGJ_S52_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3198","SM-DAIGJ_S53_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3199","SM-DAIGJ_S54_E1-50",13,8,3,-1,13,8,3,-1,13,6,3,3,13,6,3,4,12,6,3,4
"3200","SM-DAIGJ_S55_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3201","SM-DAIGJ_S56_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3202","SM-DAIGJ_S90_E1-50",2,15,1,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3203","SM-DAIGK_S01_E1-50",3,9,8,12,3,9,8,10,3,9,8,11,3,9,8,11,3,9,8,12
"3204","SM-DAIGK_S03_E1-50",7,9,8,12,7,9,8,10,7,9,8,11,7,9,8,11,5,9,8,12
"3205","SM-DAIGK_S04_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3206","SM-DAIGK_S05_E1-50",9,19,2,1,9,19,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3207","SM-DAIGK_S06_E1-50",9,19,2,1,9,19,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3208","SM-DAIGK_S07_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3209","SM-DAIGK_S08_E1-50",9,19,2,1,9,19,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3210","SM-DAIGK_S09_E1-50",24,12,6,5,24,12,6,5,24,12,6,6,24,3,6,7,24,3,6,10
"3211","SM-DAIGK_S10_E1-50",25,10,4,3,25,10,4,4,25,10,4,4,25,10,4,6,25,10,4,7
"3212","SM-DAIGK_S11_E1-50",23,4,19,19,23,4,19,17,23,4,19,16,23,4,19,14,23,4,19,14
"3213","SM-DAIGK_S12_E1-50",24,3,6,5,24,3,6,5,24,3,6,6,24,3,6,7,24,3,6,10
"3214","SM-DAIGK_S13_E1-50",22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1
"3215","SM-DAIGK_S14_E1-50",24,12,6,5,24,12,6,5,24,12,6,6,24,3,6,7,24,3,6,10
"3216","SM-DAIGK_S15_E1-50",3,9,8,12,3,9,8,10,3,9,8,11,3,9,8,11,3,9,8,12
"3217","SM-DAIGK_S16_E1-50",23,4,19,19,23,4,19,17,23,4,19,16,23,4,19,14,23,4,19,14
"3218","SM-DAIGK_S17_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3219","SM-DAIGK_S18_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3220","SM-DAIGK_S19_E1-50",2,13,11,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3221","SM-DAIGK_S20_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3222","SM-DAIGK_S21_E1-50",2,11,1,-1,2,11,1,-1,2,11,1,1,2,11,1,1,1,11,1,1
"3223","SM-DAIGK_S22_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3224","SM-DAIGK_S23_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3225","SM-DAIGK_S24_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3226","SM-DAIGK_S25_E1-50",2,15,11,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3227","SM-DAIGK_S26_E1-50",2,15,11,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3228","SM-DAIGK_S27_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3229","SM-DAIGK_S28_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3230","SM-DAIGK_S29_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3231","SM-DAIGK_S30_E1-50",2,15,11,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3232","SM-DAIGK_S31_E1-50",2,15,26,6,2,13,26,1,2,11,1,1,2,11,1,1,1,11,1,1
"3233","SM-DAIGK_S32_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3234","SM-DAIGK_S33_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3235","SM-DAIGK_S34_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3236","SM-DAIGK_S35_E1-50",2,15,26,6,2,13,26,1,2,11,1,1,2,11,1,1,1,11,1,1
"3237","SM-DAIGK_S36_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3238","SM-DAIGK_S37_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3239","SM-DAIGK_S38_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3240","SM-DAIGK_S39_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3241","SM-DAIGK_S40_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3242","SM-DAIGK_S49_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3243","SM-DAIGK_S50_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3244","SM-DAIGK_S51_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3245","SM-DAIGK_S52_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3246","SM-DAIGK_S53_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3247","SM-DAIGK_S54_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3248","SM-DAIGK_S55_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3249","SM-DAIGK_S56_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3250","SM-DAIGK_S57_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3251","SM-DAIGK_S58_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3252","SM-DAIGK_S59_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3253","SM-DAIGK_S60_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3254","SM-DAIGK_S61_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3255","SM-DAIGK_S62_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3256","SM-DAIGK_S63_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3257","SM-DAIGK_S64_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3258","SM-DAIGK_S65_E1-50",13,8,2,-1,13,8,2,-1,13,6,2,-1,13,6,2,-1,12,6,2,-1
"3259","SM-DAIGK_S66_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3260","SM-DAIGK_S67_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3261","SM-DAIGK_S68_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3262","SM-DAIGK_S69_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3263","SM-DAIGK_S70_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3264","SM-DAIGK_S71_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3265","SM-DAIGK_S72_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3266","SM-DAIGL_S01_E1-50",3,16,8,7,3,16,8,6,3,16,8,7,3,16,8,9,3,16,8,8
"3267","SM-DAIGL_S02_E1-50",24,3,6,5,24,3,6,5,24,3,6,6,24,3,6,7,24,3,6,10
"3268","SM-DAIGL_S03_E1-50",3,16,17,7,3,16,17,6,3,16,17,7,3,16,2,9,3,16,2,8
"3269","SM-DAIGL_S04_E1-50",23,4,19,19,23,4,19,17,23,4,19,16,23,4,19,14,23,4,19,14
"3270","SM-DAIGL_S05_E1-50",23,4,19,19,23,4,19,17,23,4,19,16,23,4,19,14,23,4,19,14
"3271","SM-DAIGL_S06_E1-50",23,4,19,19,23,4,19,17,23,4,19,16,23,4,19,14,23,4,19,14
"3272","SM-DAIGL_S07_E1-50",24,12,6,5,24,12,6,5,24,12,6,6,24,3,6,7,24,3,6,10
"3273","SM-DAIGL_S08_E1-50",25,10,4,3,25,10,4,4,25,10,4,4,25,10,4,6,25,10,4,7
"3274","SM-DAIGL_S09_E1-50",25,10,4,3,25,10,4,4,25,10,4,4,25,10,4,6,25,10,4,7
"3275","SM-DAIGL_S10_E1-50",24,12,6,5,24,12,6,5,24,12,6,6,24,3,6,7,24,3,6,10
"3276","SM-DAIGL_S11_E1-50",24,12,6,5,24,12,6,5,24,12,6,6,24,3,6,7,24,3,6,10
"3277","SM-DAIGL_S12_E1-50",24,12,6,5,24,12,6,5,24,12,6,6,24,3,6,7,24,3,6,10
"3278","SM-DAIGL_S13_E1-50",23,4,19,19,23,4,19,17,23,4,19,16,23,4,19,14,23,4,19,14
"3279","SM-DAIGL_S14_E1-50",22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1
"3280","SM-DAIGL_S15_E1-50",24,12,6,5,24,12,6,5,24,12,6,6,24,3,6,7,24,3,6,10
"3281","SM-DAIGL_S16_E1-50",25,10,4,3,25,10,4,4,25,10,4,4,25,10,4,6,25,10,4,7
"3282","SM-DAIGL_S17_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3283","SM-DAIGL_S18_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3284","SM-DAIGL_S19_E1-50",2,15,11,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3285","SM-DAIGL_S20_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3286","SM-DAIGL_S21_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3287","SM-DAIGL_S22_E1-50",22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1
"3288","SM-DAIGL_S23_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3289","SM-DAIGL_S24_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3290","SM-DAIGL_S25_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3291","SM-DAIGL_S26_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3292","SM-DAIGL_S27_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3293","SM-DAIGL_S28_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3294","SM-DAIGL_S29_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3295","SM-DAIGL_S30_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3296","SM-DAIGL_S31_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3297","SM-DAIGL_S32_E1-50",14,21,10,8,14,21,10,7,14,21,10,8,14,21,10,5,14,21,10,5
"3298","SM-DAIGL_S33_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3299","SM-DAIGL_S34_E1-50",2,11,1,-1,2,11,1,-1,2,11,1,1,2,11,1,1,1,11,1,1
"3300","SM-DAIGL_S35_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3301","SM-DAIGL_S36_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3302","SM-DAIGL_S37_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3303","SM-DAIGL_S38_E1-50",2,11,1,-1,2,11,1,-1,2,11,1,1,2,11,1,1,1,11,1,1
"3304","SM-DAIGL_S39_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3305","SM-DAIGL_S40_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3306","SM-DAIGL_S41_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3307","SM-DAIGL_S42_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3308","SM-DAIGL_S43_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3309","SM-DAIGL_S44_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3310","SM-DAIGL_S45_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3311","SM-DAIGL_S46_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3312","SM-DAIGL_S47_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3313","SM-DAIGL_S48_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3314","SM-DAIGL_S57_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3315","SM-DAIGL_S58_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3316","SM-DAIGL_S59_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3317","SM-DAIGL_S60_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3318","SM-DAIGL_S61_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3319","SM-DAIGL_S62_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3320","SM-DAIGL_S63_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3321","SM-DAIGL_S64_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3322","SM-DAIGL_S65_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3323","SM-DAIGL_S66_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3324","SM-DAIGL_S67_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3325","SM-DAIGL_S68_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3326","SM-DAIGL_S69_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3327","SM-DAIGL_S70_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3328","SM-DAIGL_S71_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3329","SM-DAIGL_S72_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3330","SM-DAIGP_S01_E1-50",8,16,23,-1,8,16,23,-1,8,16,23,-1,8,16,23,-1,8,16,14,-1
"3331","SM-DAIGP_S02_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3332","SM-DAIGP_S03_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3333","SM-DAIGP_S04_E1-50",18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1,18,2,28,-1
"3334","SM-DAIGP_S05_E1-50",9,14,17,-1,9,14,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"3335","SM-DAIGP_S06_E1-50",3,16,14,7,3,16,14,6,3,16,14,7,3,16,14,9,3,16,14,8
"3336","SM-DAIGP_S07_E1-50",9,14,17,-1,9,14,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"3337","SM-DAIGP_S08_E1-50",3,16,14,7,3,16,14,6,3,16,14,7,3,16,14,9,3,16,14,8
"3338","SM-DAIGP_S09_E1-50",13,8,3,-1,13,8,3,-1,13,6,3,3,13,6,3,4,12,6,3,4
"3339","SM-DAIGP_S10_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3340","SM-DAIGP_S11_E1-50",9,16,2,1,9,16,2,2,9,16,2,-1,9,16,2,-1,8,16,2,-1
"3341","SM-DAIGP_S12_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3342","SM-DAIGP_S13_E1-50",6,16,14,-1,6,16,14,-1,6,16,14,-1,6,16,14,-1,3,16,14,8
"3343","SM-DAIGP_S14_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3344","SM-DAIGP_S15_E1-50",9,14,17,-1,9,14,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"3345","SM-DAIGP_S16_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3346","SM-DAIGP_S17_E1-50",4,16,17,-1,4,16,17,-1,4,16,17,-1,4,16,2,-1,3,16,2,8
"3347","SM-DAIGP_S18_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3348","SM-DAIGP_S19_E1-50",9,14,17,-1,9,14,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"3349","SM-DAIGP_S20_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3350","SM-DAIGP_S21_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3351","SM-DAIGP_S22_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3352","SM-DAIGP_S23_E1-50",3,16,17,7,3,16,17,6,3,16,17,7,3,16,2,9,3,16,2,8
"3353","SM-DAIGP_S24_E1-50",3,16,17,7,3,16,17,6,3,16,17,7,3,16,2,9,3,16,2,8
"3354","SM-DAIGP_S42_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3355","SM-DAIGP_S43_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3356","SM-DAIGP_S44_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3357","SM-DAIGP_S45_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3358","SM-DAIGP_S46_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3359","SM-DAIGP_S47_E1-50",9,14,14,-1,9,14,14,-1,9,14,14,2,9,14,14,-1,8,14,14,2
"3360","SM-DAIGP_S48_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3361","SM-DAIGP_S49_E1-50",3,16,14,7,3,16,14,6,3,16,14,7,3,16,14,9,3,16,14,8
"3362","SM-DAIGP_S50_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3363","SM-DAIGP_S51_E1-50",9,14,17,-1,9,14,17,-1,9,14,17,2,9,14,2,2,8,14,2,2
"3364","SM-DAIGP_S52_E1-50",9,14,2,1,9,14,2,2,9,14,2,2,9,14,2,2,8,14,2,2
"3365","SM-DAIGP_S53_E1-50",6,16,17,-1,6,16,17,-1,6,16,17,-1,6,16,2,-1,3,16,2,8
"3366","SM-DAIGP_S54_E1-50",9,16,17,-1,9,16,17,-1,9,16,17,-1,9,16,2,-1,8,16,2,-1
"3367","SM-DAIGP_S55_E1-50",12,8,3,2,12,8,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3368","SM-DAIGP_S56_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3369","SM-DAIGQ_S01_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3370","SM-DAIGQ_S02_E1-50",22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1
"3371","SM-DAIGQ_S03_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3372","SM-DAIGQ_S04_E1-50",2,15,1,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3373","SM-DAIGQ_S05_E1-50",22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1
"3374","SM-DAIGQ_S06_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3375","SM-DAIGQ_S07_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3376","SM-DAIGQ_S08_E1-50",2,15,11,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3377","SM-DAIGQ_S09_E1-50",12,6,3,2,12,6,3,3,12,6,3,3,12,6,3,4,12,6,3,4
"3378","SM-DAIGQ_S10_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3379","SM-DAIGQ_S11_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3380","SM-DAIGQ_S12_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3381","SM-DAIGQ_S13_E1-50",2,15,11,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3382","SM-DAIGQ_S14_E1-50",2,15,11,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3383","SM-DAIGQ_S15_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3384","SM-DAIGQ_S16_E1-50",14,21,10,8,14,21,10,7,14,21,10,8,14,21,10,5,14,21,10,5
"3385","SM-DAIGQ_S17_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3386","SM-DAIGQ_S18_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3387","SM-DAIGQ_S19_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3388","SM-DAIGQ_S20_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3389","SM-DAIGQ_S21_E1-50",2,15,11,6,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3390","SM-DAIGQ_S22_E1-50",2,22,1,9,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3391","SM-DAIGQ_S23_E1-50",27,10,4,3,27,10,4,4,27,10,4,4,27,10,4,6,25,10,4,7
"3392","SM-DAIGQ_S24_E1-50",22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1,22,7,25,-1
"3393","SM-DAIGQ_S25_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3394","SM-DAIGQ_S26_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
"3395","SM-DAIGQ_S27_E1-50",2,11,29,-1,2,11,29,-1,2,11,29,1,2,11,1,1,1,11,1,1
"3396","SM-DAIGQ_S28_E1-50",2,13,1,4,2,13,1,1,2,11,1,1,2,11,1,1,1,11,1,1
