"","cells","sc3.Initial","Monocle.Initial","Seurat.Initial","Consensus.Initial","sc3.33","Monocle.33","Seurat.33","Consensus.33","sc3.66","Monocle.66","Seurat.66","Consensus.66","sc3.90","Monocle.90","Seurat.90","Consensus.90","sc3.Final","Monocle.Final","Seurat.Final","Consensus.Final"
"4718","SM-GE66M_S174_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4719","SM-GE66M_S175_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4720","SM-GE66M_S176_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4721","SM-GE66M_S177_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4722","SM-GE66M_S178_E1-50",2,15,1,-1,2,15,1,-1,2,15,1,-1,2,15,1,-1,1,15,1,1
"4723","SM-GE66M_S179_E1-50",20,23,8,15,20,23,8,14,20,23,8,14,20,23,8,13,3,23,8,14
"4724","SM-GE66M_S180_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4725","SM-GE66M_S181_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4726","SM-GE66M_S182_E1-50",28,18,6,4,28,18,6,3,28,18,6,3,28,18,6,5,28,18,6,7
"4727","SM-GE66M_S183_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4728","SM-GE66M_S184_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4729","SM-GE66M_S185_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"4730","SM-GE66M_S186_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4731","SM-GE66M_S187_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4732","SM-GE66M_S188_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"4733","SM-GE66M_S189_E1-50",4,11,1,-1,4,1,1,-1,4,1,1,1,1,1,1,1,1,1,1,1
"4734","SM-GE66M_S190_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4735","SM-GE66M_S191_E1-50",9,13,4,-1,9,13,4,-1,9,13,4,-1,8,13,4,-1,8,2,4,-1
"4736","SM-GE66M_S192_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4737","SM-GE66N_S001_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"4738","SM-GE66N_S002_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4739","SM-GE66N_S003_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4740","SM-GE66N_S004_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"4741","SM-GE66N_S005_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"4742","SM-GE66N_S006_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4743","SM-GE66N_S007_E1-50",9,2,3,7,9,2,3,6,9,2,3,6,8,2,3,3,8,2,3,3
"4744","SM-GE66N_S008_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4745","SM-GE66N_S009_E1-50",28,18,6,4,28,18,6,3,28,18,6,3,28,18,6,5,28,18,6,7
"4746","SM-GE66N_S010_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"4747","SM-GE66N_S011_E1-50",28,23,8,15,28,23,8,14,28,23,8,14,28,23,8,13,28,23,8,14
"4748","SM-GE66N_S012_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4749","SM-GE66N_S013_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"4750","SM-GE66N_S014_E1-50",17,20,7,5,17,20,7,4,17,20,7,4,17,4,7,6,16,4,7,6
"4751","SM-GE66N_S015_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"4752","SM-GE66N_S016_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"4753","SM-GE66N_S017_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4754","SM-GE66N_S018_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4755","SM-GE66N_S019_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4756","SM-GE66N_S020_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4757","SM-GE66N_S021_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4758","SM-GE66N_S022_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4759","SM-GE66N_S023_E1-50",10,20,5,6,10,20,5,5,10,20,5,5,10,4,5,4,10,4,5,4
"4760","SM-GE66N_S024_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"4761","SM-GE66N_S025_E1-50",22,16,11,12,22,16,11,11,22,16,11,11,22,16,11,11,22,16,11,11
"4762","SM-GE66N_S026_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4763","SM-GE66N_S027_E1-50",22,3,11,12,22,3,11,11,22,3,11,11,22,3,11,11,22,3,11,11
"4764","SM-GE66N_S028_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4765","SM-GE66N_S029_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4766","SM-GE66N_S030_E1-50",22,16,11,12,22,16,11,11,22,16,11,11,22,16,11,11,22,16,11,11
"4767","SM-GE66N_S031_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4768","SM-GE66N_S032_E1-50",13,16,9,9,13,16,9,8,13,16,9,8,13,16,9,8,12,16,9,8
"4769","SM-GE66N_S033_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"4770","SM-GE66N_S034_E1-50",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4771","SM-GE66N_S035_E1-50",22,3,11,12,22,3,11,11,22,3,11,11,22,3,11,11,22,3,11,11
"4772","SM-GE66N_S036_E1-50",3,15,8,17,3,15,8,16,3,15,8,-1,3,15,8,15,3,15,8,16
"4773","SM-GE66N_S037_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4774","SM-GE66N_S038_E1-50",22,3,11,12,22,3,11,11,22,3,11,11,22,3,11,11,22,3,11,11
"4775","SM-GE66N_S039_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4776","SM-GE66N_S040_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4777","SM-GE66N_S041_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4778","SM-GE66N_S042_E1-50",24,17,12,11,24,17,12,10,24,17,12,10,24,17,12,10,24,17,12,10
"4779","SM-GE66N_S043_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4780","SM-GE66N_S044_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"4781","SM-GE66N_S045_E1-50",28,18,6,4,28,18,6,3,28,18,6,3,28,18,6,5,28,18,6,7
"4782","SM-GE66N_S046_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4783","SM-GE66N_S047_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4784","SM-GE66N_S048_E1-50",27,18,4,8,27,18,4,7,27,18,4,7,27,18,4,7,26,18,4,5
"4785","SM-GE66N_S049_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"4786","SM-GE66N_S050_E1-50",27,10,6,-1,27,10,6,-1,27,10,6,-1,27,10,6,-1,26,10,6,-1
"4787","SM-GE66N_S051_E1-50",9,2,4,-1,9,2,4,-1,9,2,4,-1,8,2,4,-1,8,2,4,-1
"4788","SM-GE66N_S052_E1-50",9,13,4,-1,9,13,4,-1,9,13,4,-1,8,13,4,-1,8,2,4,-1
"4789","SM-GE66N_S053_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4790","SM-GE66N_S054_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4791","SM-GE66N_S055_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4792","SM-GE66N_S056_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4793","SM-GE66N_S057_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4794","SM-GE66N_S058_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4795","SM-GE66N_S059_E1-50",26,13,4,-1,26,13,4,-1,26,13,4,-1,26,13,4,-1,26,2,4,5
"4796","SM-GE66N_S060_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"4797","SM-GE66N_S061_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4798","SM-GE66N_S062_E1-50",9,13,16,-1,9,13,16,-1,9,13,16,-1,8,13,16,-1,8,2,16,-1
"4799","SM-GE66N_S064_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4800","SM-GE66N_S065_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4801","SM-GE66N_S066_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4802","SM-GE66N_S067_E1-50",4,1,1,-1,4,1,1,-1,4,1,1,1,1,1,1,1,1,1,1,1
"4803","SM-GE66N_S068_E1-50",9,13,4,-1,9,13,4,-1,9,13,4,-1,8,13,4,-1,8,2,4,-1
"4804","SM-GE66N_S069_E1-50",28,18,8,-1,28,18,8,-1,28,18,8,-1,28,18,8,-1,28,18,8,-1
"4805","SM-GE66N_S070_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4806","SM-GE66N_S071_E1-50",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4807","SM-GE66N_S072_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4808","SM-GE66N_S081_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4809","SM-GE66N_S082_E1-50",9,2,3,7,9,2,3,6,9,2,3,6,8,2,3,3,8,2,3,3
"4810","SM-GE66N_S083_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4811","SM-GE66N_S084_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4812","SM-GE66N_S085_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4813","SM-GE66N_S086_E1-50",9,2,3,7,9,2,3,6,9,2,3,6,8,2,3,3,8,2,3,3
"4814","SM-GE66N_S087_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4815","SM-GE66N_S088_E1-50",9,2,4,-1,9,2,4,-1,9,2,4,-1,8,2,4,-1,8,2,4,-1
"4816","SM-GE66N_S089_E1-50",18,23,13,14,18,23,13,13,18,23,13,13,18,23,13,12,18,23,13,12
"4817","SM-GE66N_S090_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"4818","SM-GE66N_S091_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4819","SM-GE66N_S092_E1-50",10,4,5,6,10,4,5,5,10,4,5,5,10,4,5,4,10,4,5,4
"4820","SM-GE66N_S093_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4821","SM-GE66N_S094_E1-50",5,15,8,17,1,15,8,16,1,15,8,17,1,15,8,15,1,15,8,16
"4822","SM-GE66N_S095_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4823","SM-GE66N_S096_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4824","SM-GE66N_S097_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4825","SM-GE66N_S099_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4826","SM-GE66N_S100_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"4827","SM-GE66N_S101_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"4828","SM-GE66N_S102_E1-50",28,23,8,15,28,23,8,14,28,23,8,14,28,23,8,13,28,23,8,14
"4829","SM-GE66N_S103_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4830","SM-GE66N_S104_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4831","SM-GE66N_S105_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4832","SM-GE66N_S106_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4833","SM-GE66N_S107_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4834","SM-GE66N_S108_E1-50",9,13,4,-1,9,13,4,-1,9,13,4,-1,8,13,4,-1,8,2,4,-1
"4835","SM-GE66N_S110_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4836","SM-GE66N_S111_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4837","SM-GE66N_S112_E1-50",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4838","SM-GE66N_S113_E1-50",25,21,14,16,25,21,14,15,25,21,14,15,25,21,14,14,25,21,14,15
"4839","SM-GE66N_S114_E1-50",20,23,8,15,20,23,8,14,20,23,8,14,20,23,8,13,3,23,8,14
"4840","SM-GE66N_S116_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4841","SM-GE66N_S117_E1-50",20,23,8,15,20,23,8,14,20,23,8,14,20,23,8,13,3,23,8,14
"4842","SM-GE66N_S118_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4843","SM-GE66N_S120_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4844","SM-GE66N_S121_E1-50",13,16,11,-1,13,16,11,-1,13,16,11,-1,13,16,11,-1,12,16,11,8
"4845","SM-GE66N_S122_E1-50",22,16,11,12,22,16,11,11,22,16,11,11,22,16,11,11,22,16,11,11
"4846","SM-GE66N_S124_E1-50",13,16,11,-1,13,16,11,-1,13,16,11,-1,13,16,11,-1,12,16,11,8
"4847","SM-GE66N_S125_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4848","SM-GE66N_S126_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4849","SM-GE66N_S127_E1-50",13,16,9,9,13,16,9,8,13,16,9,8,13,16,9,8,12,16,9,8
"4850","SM-GE66N_S128_E1-50",22,16,11,12,22,16,11,11,22,16,11,11,22,16,11,11,22,16,11,11
"4851","SM-GE66N_S129_E1-50",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4852","SM-GE66N_S130_E1-50",4,1,1,-1,4,1,1,-1,4,1,1,1,1,1,1,1,1,1,1,1
"4853","SM-GE66N_S131_E1-50",22,16,11,12,22,16,11,11,22,16,11,11,22,16,11,11,22,16,11,11
"4854","SM-GE66N_S132_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4855","SM-GE66N_S133_E1-50",5,15,1,3,1,15,1,1,1,15,1,17,1,15,1,1,1,15,1,1
"4856","SM-GE66N_S134_E1-50",13,16,11,-1,13,16,11,-1,13,16,11,-1,13,16,11,-1,12,16,11,8
"4857","SM-GE66N_S135_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4858","SM-GE66N_S136_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4859","SM-GE66N_S137_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4860","SM-GE66N_S138_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4861","SM-GE66N_S139_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4862","SM-GE66N_S140_E1-50",15,13,3,13,15,13,3,12,15,13,3,12,15,13,3,-1,8,2,3,3
"4863","SM-GE66N_S141_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"4864","SM-GE66N_S142_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4865","SM-GE66N_S143_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4866","SM-GE66N_S144_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4867","SM-GE66N_S145_E1-50",30,10,4,-1,30,10,4,-1,30,10,4,-1,30,10,4,-1,30,10,4,-1
"4868","SM-GE66N_S147_E1-50",20,23,8,15,20,23,8,14,20,23,8,14,20,23,8,13,3,23,8,14
"4869","SM-GE66N_S148_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4870","SM-GE66N_S149_E1-50",6,12,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4871","SM-GE66N_S150_E1-50",9,13,4,-1,9,13,4,-1,9,13,4,-1,8,13,4,-1,8,2,4,-1
"4872","SM-GE66N_S151_E1-50",9,2,3,7,9,2,3,6,9,2,3,6,8,2,3,3,8,2,3,3
"4873","SM-GE66N_S152_E1-50",26,13,4,-1,26,13,4,-1,26,13,4,-1,26,13,4,-1,26,2,4,5
"4874","SM-GE66N_S153_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4875","SM-GE66N_S155_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"4876","SM-GE66N_S156_E1-50",24,17,12,11,24,17,12,10,24,17,12,10,24,17,12,10,24,17,12,10
"4877","SM-GE66N_S157_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4878","SM-GE66N_S158_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4879","SM-GE66N_S159_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4880","SM-GE66N_S160_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4881","SM-GE66N_S161_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4882","SM-GE66N_S162_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4883","SM-GE66N_S163_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4884","SM-GE66N_S164_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4885","SM-GE66N_S165_E1-50",18,14,13,14,18,14,13,13,18,14,13,13,18,14,13,12,18,14,13,12
"4886","SM-GE66N_S166_E1-50",30,22,6,-1,30,22,6,-1,30,22,6,-1,30,22,6,-1,30,22,6,-1
"4887","SM-GE66N_S167_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"4888","SM-GE66N_S168_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"4889","SM-GE66N_S169_E1-50",9,2,3,7,9,2,3,6,9,2,3,6,8,2,3,3,8,2,3,3
"4890","SM-GE66N_S170_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4891","SM-GE66N_S171_E1-50",25,21,14,16,25,21,14,15,25,21,14,15,25,21,14,14,25,21,14,15
"4892","SM-GE66N_S172_E1-50",18,14,8,-1,18,14,8,-1,18,14,8,-1,18,14,8,-1,18,14,8,-1
"4893","SM-GE66N_S173_E1-50",10,4,5,6,10,4,5,5,10,4,5,5,10,4,5,4,10,4,5,4
"4894","SM-GE66N_S174_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4895","SM-GE66N_S175_E1-50",28,18,6,4,28,18,6,3,28,18,6,3,28,18,6,5,28,18,6,7
"4896","SM-GE66N_S176_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4897","SM-GE66N_S185_E1-50",24,17,12,11,24,17,12,10,24,17,12,10,24,17,12,10,24,17,12,10
"4898","SM-GE66N_S186_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4899","SM-GE66N_S188_E1-50",5,15,8,17,1,15,8,16,1,15,8,17,1,15,8,15,1,15,8,16
"4900","SM-GE66N_S189_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4901","SM-GE66N_S190_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4902","SM-GE66N_S191_E1-50",5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4903","SM-GE66N_S192_E1-50",5,7,1,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4904","SM-GE66O_S001_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4905","SM-GE66O_S002_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4906","SM-GE66O_S003_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4907","SM-GE66O_S005_E1-50",17,19,7,5,17,19,7,4,17,19,7,4,17,19,7,6,16,19,7,6
"4908","SM-GE66O_S007_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4909","SM-GE66O_S008_E1-50",24,17,12,11,24,17,12,10,24,17,12,10,24,17,12,10,24,17,12,10
"4910","SM-GE66O_S009_E1-50",6,13,2,1,6,13,2,2,6,13,2,2,6,13,2,2,6,2,2,2
"4911","SM-GE66O_S010_E1-50",8,13,3,13,8,13,3,12,8,13,3,12,8,13,3,3,8,2,3,3
"4912","SM-GE66O_S011_E1-50",28,18,8,-1,28,18,8,-1,28,18,8,-1,28,18,8,-1,28,18,8,-1
"4913","SM-GE66O_S012_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4914","SM-GE66O_S013_E1-50",27,10,4,8,27,10,4,7,27,10,4,7,27,10,4,7,26,10,4,5
"4915","SM-GE66O_S014_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4916","SM-GE66O_S015_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4917","SM-GE66O_S016_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4918","SM-GE66O_S017_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4919","SM-GE66O_S018_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4920","SM-GE66O_S019_E1-50",22,3,11,12,22,3,11,11,22,3,11,11,22,3,11,11,22,3,11,11
"4921","SM-GE66O_S020_E1-50",9,2,3,7,9,2,3,6,9,2,3,6,8,2,3,3,8,2,3,3
"4922","SM-GE66O_S021_E1-50",28,22,6,4,28,22,6,3,28,22,6,3,28,22,6,5,28,22,6,7
"4923","SM-GE66O_S022_E1-50",6,9,2,1,6,9,2,2,6,9,2,2,6,9,2,2,6,9,2,2
"4924","SM-GE66O_S023_E1-50",8,2,3,7,8,2,3,6,8,2,3,6,8,2,3,3,8,2,3,3
"4925","SM-GE66O_S024_E1-50",5,15,8,17,1,15,8,16,1,15,8,17,1,15,8,15,1,15,8,16
"4926","SM-GE66O_S025_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"4927","SM-GE66O_S026_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4928","SM-GE66O_S027_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4929","SM-GE66O_S028_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4930","SM-GE66O_S029_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4931","SM-GE66O_S030_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"4932","SM-GE66O_S031_E1-50",13,16,9,9,13,16,9,8,13,16,9,8,13,16,9,8,12,16,9,8
"4933","SM-GE66O_S032_E1-50",1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4934","SM-GE66O_S033_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4935","SM-GE66O_S035_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"4936","SM-GE66O_S036_E1-50",22,3,11,12,22,3,11,11,22,3,11,11,22,3,11,11,22,3,11,11
"4937","SM-GE66O_S037_E1-50",19,16,10,-1,19,16,10,-1,19,16,10,-1,19,16,10,-1,19,16,10,-1
"4938","SM-GE66O_S038_E1-50",13,16,11,-1,13,16,11,-1,13,16,11,-1,13,16,11,-1,12,16,11,8
"4939","SM-GE66O_S039_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"4940","SM-GE66O_S040_E1-50",10,20,5,6,10,20,5,5,10,20,5,5,10,4,5,4,10,4,5,4
"4941","SM-GE66O_S041_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
"4942","SM-GE66O_S043_E1-50",12,16,9,9,12,16,9,8,12,16,9,8,12,16,9,8,12,16,9,8
"4943","SM-GE66O_S044_E1-50",22,16,11,12,22,16,11,11,22,16,11,11,22,16,11,11,22,16,11,11
"4944","SM-GE66O_S045_E1-50",10,4,5,6,10,4,5,5,10,4,5,5,10,4,5,4,10,4,5,4
"4945","SM-GE66O_S046_E1-50",19,3,10,10,19,3,10,9,19,3,10,9,19,3,10,9,19,3,10,9
