"","cells","sc3.Initial","Monocle.Initial","Seurat.Initial","sc3.33","Monocle.33","Seurat.33","sc3.66","Monocle.66","Seurat.66","sc3.90","Monocle.90","Seurat.90","sc3.Final","Monocle.Final","Seurat.Final"
"3557","SM-GE645_S098_E1-50",19,23,16,19,23,16,18,23,16,18,4,9,18,4,9
"3558","SM-GE645_S099_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"3559","SM-GE645_S100_E1-50",19,23,16,19,23,16,18,23,16,18,4,9,18,4,9
"3560","SM-GE645_S101_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"3561","SM-GE645_S102_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"3562","SM-GE645_S103_E1-50",8,12,1,8,12,1,8,12,1,8,12,1,8,12,1
"3563","SM-GE645_S104_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"3564","SM-GE645_S105_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3565","SM-GE645_S106_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3566","SM-GE645_S107_E1-50",19,4,16,19,4,16,18,4,16,18,4,9,18,4,9
"3567","SM-GE645_S108_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"3568","SM-GE645_S109_E1-50",19,23,9,19,23,9,18,23,9,18,4,9,18,4,9
"3569","SM-GE645_S110_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"3570","SM-GE645_S111_E1-50",33,23,16,33,23,16,33,23,16,33,4,9,18,4,9
"3571","SM-GE645_S112_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"3572","SM-GE645_S113_E1-50",13,24,8,13,24,8,13,7,8,13,7,8,11,7,8
"3573","SM-GE645_S114_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"3574","SM-GE645_S115_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3575","SM-GE645_S116_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3576","SM-GE645_S117_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"3577","SM-GE645_S118_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"3578","SM-GE645_S119_E1-50",11,21,3,11,21,3,11,21,3,11,21,3,11,21,3
"3579","SM-GE645_S120_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3580","SM-GE645_S122_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"3581","SM-GE645_S123_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3582","SM-GE645_S124_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3583","SM-GE645_S125_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3584","SM-GE645_S126_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"3585","SM-GE645_S127_E1-50",25,13,8,25,13,8,25,13,8,25,13,8,3,13,8
"3586","SM-GE645_S128_E1-50",40,11,7,40,11,7,40,11,7,38,11,7,38,11,7
"3587","SM-GE645_S129_E1-50",37,21,7,37,21,7,37,21,7,36,21,7,36,21,7
"3588","SM-GE645_S130_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"3589","SM-GE645_S131_E1-50",38,12,8,38,12,8,38,12,8,38,12,8,38,12,8
"3590","SM-GE645_S133_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3591","SM-GE645_S134_E1-50",25,13,8,25,13,8,25,13,8,25,13,8,3,13,8
"3592","SM-GE645_S135_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3593","SM-GE645_S136_E1-50",27,26,8,27,26,8,27,26,8,27,26,8,3,13,8
"3594","SM-GE645_S137_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3595","SM-GE645_S138_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3596","SM-GE645_S139_E1-50",25,13,8,25,13,8,25,13,8,25,13,8,3,13,8
"3597","SM-GE645_S140_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3598","SM-GE645_S141_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3599","SM-GE645_S142_E1-50",11,21,17,11,21,17,11,21,17,11,21,17,11,21,17
"3600","SM-GE645_S143_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"3601","SM-GE645_S144_E1-50",25,13,8,25,13,8,25,13,8,25,13,8,3,13,8
"3602","SM-GE645_S153_E1-50",2,27,8,2,27,8,2,27,8,1,27,8,1,13,8
"3603","SM-GE645_S154_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"3604","SM-GE645_S155_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"3605","SM-GE645_S157_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"3606","SM-GE645_S158_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"3607","SM-GE645_S159_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"3608","SM-GE645_S160_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"3609","SM-GE645_S161_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"3610","SM-GE645_S162_E1-50",26,13,8,26,13,8,26,13,8,26,13,8,3,13,8
"3611","SM-GE645_S163_E1-50",32,19,12,32,19,12,32,19,12,32,19,12,32,19,12
"3612","SM-GE645_S164_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"3613","SM-GE645_S166_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"3614","SM-GE645_S167_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"3615","SM-GE645_S168_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"3616","SM-GE645_S169_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"3617","SM-GE645_S170_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"3618","SM-GE645_S171_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"3619","SM-GE645_S172_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"3620","SM-GE645_S173_E1-50",12,7,3,12,7,3,11,7,3,11,7,3,11,7,3
"3621","SM-GE645_S174_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"3622","SM-GE645_S175_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"3623","SM-GE645_S176_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"3624","SM-GE645_S177_E1-50",7,19,2,7,19,2,6,19,2,6,19,2,6,19,2
"3625","SM-GE645_S178_E1-50",33,9,18,33,9,18,33,9,18,33,9,18,18,4,9
"3626","SM-GE645_S179_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"3627","SM-GE645_S180_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"3628","SM-GE645_S181_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"3629","SM-GE645_S182_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"3630","SM-GE645_S183_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"3631","SM-GE645_S184_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"3632","SM-GE645_S185_E1-50",1,33,2,1,33,2,1,31,2,1,31,2,1,31,2
"3633","SM-GE645_S186_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"3634","SM-GE645_S187_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"3635","SM-GE645_S188_E1-50",33,9,18,33,9,18,33,9,18,33,9,18,18,4,9
"3636","SM-GE645_S189_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"3637","SM-GE645_S190_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"3638","SM-GE645_S191_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"3639","SM-GE645_S192_E1-50",1,33,4,1,33,4,1,31,4,1,31,4,1,31,4
"3640","SM-GE646_S001_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"3641","SM-GE646_S002_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3642","SM-GE646_S003_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"3643","SM-GE646_S004_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3644","SM-GE646_S005_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3645","SM-GE646_S006_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3646","SM-GE646_S007_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"3647","SM-GE646_S008_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3648","SM-GE646_S009_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"3649","SM-GE646_S010_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"3650","SM-GE646_S011_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3651","SM-GE646_S012_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"3652","SM-GE646_S013_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3653","SM-GE646_S014_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3654","SM-GE646_S015_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3655","SM-GE646_S016_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3656","SM-GE646_S018_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3657","SM-GE646_S019_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3658","SM-GE646_S020_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3659","SM-GE646_S021_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"3660","SM-GE646_S022_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3661","SM-GE646_S023_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3662","SM-GE646_S024_E1-50",10,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"3663","SM-GE646_S025_E1-50",36,17,7,36,17,7,36,17,7,36,17,7,36,17,7
"3664","SM-GE646_S026_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"3665","SM-GE646_S027_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"3666","SM-GE646_S028_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"3667","SM-GE646_S029_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"3668","SM-GE646_S030_E1-50",2,31,4,2,31,4,2,31,4,1,31,4,1,31,4
"3669","SM-GE646_S031_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"3670","SM-GE646_S032_E1-50",37,21,17,37,21,17,37,21,17,36,21,17,36,21,17
"3671","SM-GE646_S033_E1-50",38,17,6,38,17,6,38,17,6,38,17,6,38,17,6
"3672","SM-GE646_S034_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3673","SM-GE646_S035_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3674","SM-GE646_S036_E1-50",2,25,4,2,25,4,2,22,4,1,22,4,1,22,4
"3675","SM-GE646_S037_E1-50",40,8,6,40,8,6,40,8,6,38,8,6,38,8,6
"3676","SM-GE646_S038_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"3677","SM-GE646_S040_E1-50",36,17,7,36,17,7,36,17,7,36,17,7,36,17,7
"3678","SM-GE646_S041_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3679","SM-GE646_S042_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"3680","SM-GE646_S043_E1-50",36,18,7,36,18,7,36,18,7,36,11,7,36,11,7
"3681","SM-GE646_S044_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"3682","SM-GE646_S045_E1-50",36,17,7,36,17,7,36,17,7,36,17,7,36,17,7
"3683","SM-GE646_S046_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"3684","SM-GE646_S047_E1-50",40,11,6,40,11,6,40,11,6,38,11,6,38,11,6
"3685","SM-GE646_S048_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"3686","SM-GE646_S049_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"3687","SM-GE646_S050_E1-50",2,25,4,2,25,4,2,22,4,1,22,4,1,22,4
"3688","SM-GE646_S051_E1-50",38,16,6,38,8,6,38,8,6,38,8,6,38,8,6
"3689","SM-GE646_S052_E1-50",2,25,4,2,25,4,2,22,4,1,22,4,1,22,4
"3690","SM-GE646_S053_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"3691","SM-GE646_S055_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"3692","SM-GE646_S056_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"3693","SM-GE646_S066_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"3694","SM-GE646_S067_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"3695","SM-GE646_S068_E1-50",2,25,2,2,25,2,2,22,2,1,22,2,1,22,2
"3696","SM-GE646_S069_E1-50",4,31,2,4,31,2,4,31,2,4,31,2,4,31,2
"3697","SM-GE646_S070_E1-50",4,31,4,4,31,4,4,31,4,4,31,4,4,31,4
"3698","SM-GE646_S071_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"3699","SM-GE646_S072_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"3700","SM-GE646_S074_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"3701","SM-GE646_S075_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"3702","SM-GE646_S076_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"3703","SM-GE646_S077_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"3704","SM-GE646_S078_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"3705","SM-GE646_S079_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"3706","SM-GE646_S081_E1-50",7,31,2,7,31,2,6,31,2,6,31,2,6,31,2
"3707","SM-GE646_S082_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"3708","SM-GE646_S083_E1-50",4,22,2,4,22,2,4,22,2,4,22,2,4,22,2
"3709","SM-GE646_S084_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"3710","SM-GE646_S086_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"3711","SM-GE646_S087_E1-50",3,13,8,3,13,8,3,13,8,3,13,8,3,13,8
"3712","SM-GE646_S088_E1-50",33,9,18,33,9,18,33,9,18,33,9,18,18,4,9
"3713","SM-GE646_S089_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"3714","SM-GE646_S090_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"3715","SM-GE646_S091_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"3716","SM-GE646_S092_E1-50",26,27,8,26,27,8,26,27,8,26,27,8,3,13,8
"3717","SM-GE646_S093_E1-50",20,1,11,20,1,11,20,1,11,20,1,11,20,1,11
"3718","SM-GE646_S094_E1-50",1,22,2,1,22,2,1,22,2,1,22,2,1,22,2
"3719","SM-GE646_S095_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"3720","SM-GE646_S096_E1-50",7,19,8,7,19,8,6,19,8,6,19,8,6,19,8
"3721","SM-GE646_S097_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3722","SM-GE646_S098_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3723","SM-GE646_S099_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3724","SM-GE646_S100_E1-50",12,21,3,12,21,3,11,21,3,11,21,3,11,21,3
"3725","SM-GE646_S101_E1-50",8,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"3726","SM-GE646_S102_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3727","SM-GE646_S103_E1-50",8,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3728","SM-GE646_S104_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3729","SM-GE646_S105_E1-50",10,10,3,8,10,3,8,7,3,8,7,3,8,7,3
"3730","SM-GE646_S106_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3731","SM-GE646_S107_E1-50",10,8,1,8,8,1,8,8,1,8,8,1,8,8,1
"3732","SM-GE646_S108_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3733","SM-GE646_S109_E1-50",10,24,1,8,24,1,8,7,1,8,7,1,8,7,1
"3734","SM-GE646_S111_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"3735","SM-GE646_S112_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"3736","SM-GE646_S113_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"3737","SM-GE646_S114_E1-50",12,21,3,12,21,3,11,21,3,11,21,3,11,21,3
"3738","SM-GE646_S115_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3739","SM-GE646_S116_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"3740","SM-GE646_S117_E1-50",11,21,3,11,21,3,11,21,3,11,21,3,11,21,3
"3741","SM-GE646_S118_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3742","SM-GE646_S119_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"3743","SM-GE646_S120_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"3744","SM-GE646_S121_E1-50",40,8,6,40,8,6,40,8,6,38,8,6,38,8,6
"3745","SM-GE646_S122_E1-50",11,21,3,11,21,3,11,21,3,11,21,3,11,21,3
"3746","SM-GE646_S123_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3747","SM-GE646_S124_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"3748","SM-GE646_S125_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3749","SM-GE646_S126_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"3750","SM-GE646_S127_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"3751","SM-GE646_S128_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3752","SM-GE646_S129_E1-50",11,21,17,11,21,17,11,21,17,11,21,17,11,21,17
"3753","SM-GE646_S130_E1-50",14,21,17,14,21,17,14,21,17,14,21,17,14,21,17
"3754","SM-GE646_S131_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3755","SM-GE646_S132_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3756","SM-GE646_S133_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3757","SM-GE646_S134_E1-50",37,21,17,37,21,17,37,21,17,36,21,17,36,21,17
"3758","SM-GE646_S135_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3759","SM-GE646_S136_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3760","SM-GE646_S137_E1-50",12,21,3,12,21,3,11,21,3,11,21,3,11,21,3
"3761","SM-GE646_S138_E1-50",32,32,12,32,32,12,32,32,12,32,32,12,32,32,12
"3762","SM-GE646_S139_E1-50",11,21,17,11,21,17,11,21,17,11,21,17,11,21,17
"3763","SM-GE646_S140_E1-50",25,3,5,25,3,5,25,3,5,25,3,5,3,3,5
"3764","SM-GE646_S141_E1-50",39,18,3,39,18,3,39,18,3,39,11,3,38,11,3
"3765","SM-GE646_S142_E1-50",37,12,7,37,12,7,37,12,7,36,12,7,36,12,7
"3766","SM-GE646_S143_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3767","SM-GE646_S144_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3768","SM-GE646_S146_E1-50",25,13,8,25,13,8,25,13,8,25,13,8,3,13,8
"3769","SM-GE646_S147_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"3770","SM-GE646_S148_E1-50",6,19,2,6,19,2,6,19,2,6,19,2,6,19,2
"3771","SM-GE646_S149_E1-50",4,31,2,4,31,2,4,31,2,4,31,2,4,31,2
"3772","SM-GE646_S150_E1-50",26,27,8,26,27,8,26,27,8,26,27,8,3,13,8
"3773","SM-GE646_S151_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"3774","SM-GE646_S152_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"3775","SM-GE646_S153_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"3776","SM-GE646_S154_E1-50",24,19,15,24,19,15,24,19,15,24,19,15,24,19,15
"3777","SM-GE646_S155_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"3778","SM-GE646_S156_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"3779","SM-GE646_S158_E1-50",1,25,4,1,25,4,1,22,4,1,22,4,1,22,4
"3780","SM-GE646_S159_E1-50",40,12,8,40,12,8,40,12,8,38,12,8,38,12,8
"3781","SM-GE646_S160_E1-50",26,27,8,26,27,8,26,27,8,26,27,8,3,13,8
"3782","SM-GE646_S169_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"3783","SM-GE646_S170_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"3784","SM-GE646_S171_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"3785","SM-GE646_S172_E1-50",7,33,2,7,33,2,6,31,2,6,31,2,6,31,2
"3786","SM-GE646_S173_E1-50",22,13,14,22,13,14,22,13,14,22,13,14,22,13,14
"3787","SM-GE646_S174_E1-50",40,12,8,40,12,8,40,12,8,38,12,8,38,12,8
"3788","SM-GE646_S175_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"3789","SM-GE646_S176_E1-50",38,11,6,38,11,6,38,11,6,38,11,6,38,11,6
"3790","SM-GE646_S177_E1-50",3,27,8,3,27,8,3,27,8,3,27,8,3,13,8
"3791","SM-GE646_S178_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"3792","SM-GE646_S180_E1-50",6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
"3793","SM-GE646_S181_E1-50",4,27,8,4,27,8,4,27,8,4,27,8,4,13,8
"3794","SM-GE646_S182_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"3795","SM-GE646_S183_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"3796","SM-GE646_S184_E1-50",6,31,2,6,31,2,6,31,2,6,31,2,6,31,2
"3797","SM-GE646_S185_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"3798","SM-GE646_S186_E1-50",1,22,4,1,22,4,1,22,4,1,22,4,1,22,4
"3799","SM-GE646_S187_E1-50",21,1,11,21,1,11,21,1,11,20,1,11,20,1,11
"3800","SM-GE646_S188_E1-50",28,15,8,28,15,8,28,15,8,28,15,8,28,3,8
"3801","SM-GE646_S189_E1-50",7,31,2,7,31,2,6,31,2,6,31,2,6,31,2
"3802","SM-GE646_S190_E1-50",17,15,5,17,15,5,17,15,5,16,15,5,16,3,5
"3803","SM-GE646_S191_E1-50",1,22,2,1,22,2,1,22,2,1,22,2,1,22,2
"3804","SM-GE646_S192_E1-50",6,33,2,6,33,2,6,31,2,6,31,2,6,31,2
"3805","SM-GE647_S001_E1-50",12,21,3,12,21,3,11,21,3,11,21,3,11,21,3
"3806","SM-GE647_S002_E1-50",8,16,1,8,8,1,8,8,1,8,8,1,8,8,1
"3807","SM-GE647_S003_E1-50",16,28,5,16,28,5,16,15,5,16,15,5,16,3,5
"3808","SM-GE647_S004_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"3809","SM-GE647_S005_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"3810","SM-GE647_S006_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"3811","SM-GE647_S007_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3812","SM-GE647_S008_E1-50",16,3,5,16,3,5,16,3,5,16,3,5,16,3,5
"3813","SM-GE647_S009_E1-50",33,4,16,33,4,16,33,4,16,33,4,9,18,4,9
"3814","SM-GE647_S010_E1-50",11,21,3,11,21,3,11,21,3,11,21,3,11,21,3
"3815","SM-GE647_S011_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"3816","SM-GE647_S012_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"3817","SM-GE647_S013_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"3818","SM-GE647_S014_E1-50",18,23,9,18,23,9,18,23,9,18,4,9,18,4,9
"3819","SM-GE647_S015_E1-50",23,2,10,23,2,10,23,2,10,23,2,10,23,2,10
"3820","SM-GE647_S016_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3821","SM-GE647_S017_E1-50",16,15,5,16,15,5,16,15,5,16,15,5,16,3,5
"3822","SM-GE647_S018_E1-50",12,10,3,12,10,3,11,7,3,11,7,3,11,7,3
"3823","SM-GE647_S019_E1-50",20,1,13,20,1,13,20,1,13,20,1,11,20,1,11
"3824","SM-GE647_S020_E1-50",10,29,1,8,8,1,8,8,1,8,8,1,8,8,1
"3825","SM-GE647_S021_E1-50",12,24,3,12,24,3,11,7,3,11,7,3,11,7,3
"3826","SM-GE647_S022_E1-50",12,8,3,12,8,3,11,8,3,11,8,3,11,8,3
"3827","SM-GE647_S023_E1-50",20,1,11,20,1,11,20,1,11,20,1,11,20,1,11
"3828","SM-GE647_S025_E1-50",11,21,3,11,21,3,11,21,3,11,21,3,11,21,3
"3829","SM-GE647_S026_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3830","SM-GE647_S027_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
"3831","SM-GE647_S028_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3832","SM-GE647_S029_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"3833","SM-GE647_S030_E1-50",25,26,8,25,26,8,25,26,8,25,26,8,3,13,8
"3834","SM-GE647_S031_E1-50",22,14,14,22,14,14,22,14,14,22,14,14,22,14,14
"3835","SM-GE647_S032_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"3836","SM-GE647_S033_E1-50",40,18,6,40,18,6,40,18,6,38,11,6,38,11,6
"3837","SM-GE647_S034_E1-50",2,25,4,2,25,4,2,22,4,1,22,4,1,22,4
"3838","SM-GE647_S035_E1-50",36,18,7,36,18,7,36,18,7,36,11,7,36,11,7
"3839","SM-GE647_S036_E1-50",37,17,7,37,17,7,37,17,7,36,17,7,36,17,7
