cells,sc3-Initial,Monocle-Initial,Seurat-Initial,sc3-33,Monocle-33,Seurat-33,sc3-66,Monocle-66,Seurat-66,sc3-90,Monocle-90,Seurat-90,sc3-Final,Monocle-Final,Seurat-Final
2202,6,21,8,6,21,8,6,21,8,6,21,8,6,21,8
2203,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2204,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2205,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2206,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2207,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2208,6,22,14,6,22,14,6,20,14,6,16,2,6,16,2
2209,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2210,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2211,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2212,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2213,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2214,15,21,8,15,21,8,15,21,8,15,21,8,15,21,8
2215,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2216,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2217,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2218,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1
2219,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2220,3,5,23,3,5,23,3,5,23,3,5,23,3,5,23
2221,2,15,1,2,14,1,2,14,1,2,14,1,2,14,1
2222,3,5,7,3,5,7,3,5,7,3,5,7,3,5,7
2223,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
2224,3,5,23,3,5,23,3,5,23,3,5,23,3,5,23
2225,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2226,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
2227,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2228,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
2229,18,8,4,18,8,4,9,7,4,9,7,4,9,7,4
2230,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2231,1,5,23,1,5,23,1,5,23,1,5,23,1,5,23
2232,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
2233,1,29,23,1,29,23,1,29,23,1,29,23,1,25,23
2234,1,13,1,1,13,1,1,13,1,1,13,1,1,13,1
2235,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
2236,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2237,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2238,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
2239,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2240,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2241,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
2242,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2243,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2244,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2245,2,5,7,2,5,7,2,5,7,2,5,7,2,5,7
2246,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1
2247,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
2248,3,29,1,3,29,1,3,29,1,3,29,1,3,25,1
2249,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2250,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2251,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2252,18,8,4,18,8,4,9,7,4,9,7,4,9,7,4
2253,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2254,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2255,15,21,8,15,21,8,15,21,8,15,21,8,15,21,8
2256,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2257,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2258,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2259,22,21,14,22,21,14,22,21,14,22,21,2,15,21,2
2260,6,8,14,6,8,14,6,7,14,6,7,2,6,7,2
2261,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2262,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2263,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
2264,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2265,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
2266,26,21,15,26,21,15,26,21,15,26,21,15,26,21,15
2267,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2268,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2269,19,10,8,19,2,8,19,2,8,19,2,8,19,2,8
2270,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2271,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2272,6,21,2,6,21,2,6,21,2,6,21,2,6,21,2
2273,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2274,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2275,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
2276,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2277,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2278,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2279,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2280,26,21,8,26,21,8,26,21,8,26,21,8,26,21,8
2281,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2282,22,21,8,22,21,8,22,21,8,22,21,8,15,21,8
2283,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2284,20,2,5,20,2,5,20,2,5,20,2,5,19,2,5
2285,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2286,26,21,8,26,21,8,26,21,8,26,21,8,26,21,8
2287,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2288,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2289,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2290,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2291,6,20,2,6,20,2,6,20,2,6,16,2,6,16,2
2292,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2293,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2294,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
2295,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2296,26,24,14,26,24,14,26,24,14,26,24,2,26,24,2
2297,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2298,7,22,2,7,22,2,7,20,2,6,16,2,6,16,2
2299,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
2300,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2301,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2302,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2303,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2304,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2305,6,20,2,6,20,2,6,20,2,6,16,2,6,16,2
2306,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2307,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2308,26,24,8,26,24,8,26,24,8,26,24,8,26,24,8
2309,26,18,8,26,18,8,26,18,8,26,18,8,26,18,8
2310,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2311,6,21,8,6,21,8,6,21,8,6,21,8,6,21,8
2312,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
2313,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2314,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2315,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
2316,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2317,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2318,6,21,2,6,21,2,6,21,2,6,21,2,6,21,2
2319,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2320,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2321,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
2322,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2323,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2324,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2325,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2326,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
2327,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
2328,15,21,8,15,21,8,15,21,8,15,21,8,15,21,8
2329,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2330,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
2331,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2332,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2333,15,21,8,15,21,8,15,21,8,15,21,8,15,21,8
2334,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2335,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
2336,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2337,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2338,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2339,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2
2340,1,13,1,1,13,1,1,13,1,1,13,1,1,13,1
2341,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2342,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
2343,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2344,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2345,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
2346,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1
2347,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2348,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2349,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
2350,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1
2351,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1
2352,5,13,1,5,13,1,5,13,1,5,13,1,5,13,1
2353,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2354,5,13,1,5,13,1,5,13,1,5,13,1,5,13,1
2355,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2356,1,15,7,1,14,7,1,14,7,1,14,7,1,14,7
2357,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2358,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2359,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2360,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1
2361,3,29,1,3,29,1,3,29,1,3,29,1,3,25,1
2362,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2363,9,8,4,9,8,4,9,7,4,9,7,4,9,7,4
2364,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
2365,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
2366,27,25,10,27,25,10,27,25,10,27,25,10,4,25,10
2367,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
2368,1,13,1,1,13,1,1,13,1,1,13,1,1,13,1
2369,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1
2370,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1
2371,5,13,1,5,13,1,5,13,1,5,13,1,5,13,1
2372,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2373,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2374,3,5,23,3,5,23,3,5,23,3,5,23,3,5,23
2375,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2376,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
2377,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
2378,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2379,29,27,10,29,27,10,29,27,10,29,27,10,4,25,10
2380,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1
2381,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2382,1,13,23,1,13,23,1,13,23,1,13,23,1,13,23
2383,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1
2384,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
2385,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2386,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
2387,4,29,1,4,29,1,4,29,1,4,29,1,4,25,1
2388,10,8,4,10,8,4,9,7,4,9,7,4,9,7,4
2389,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2
2390,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2391,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
2392,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2393,1,29,23,1,29,23,1,29,23,1,29,23,1,25,23
2394,10,8,4,10,8,4,9,7,4,9,7,4,9,7,4
2395,3,29,1,3,29,1,3,29,1,3,29,1,3,25,1
2396,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
2397,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2398,1,13,23,1,13,23,1,13,23,1,13,23,1,13,23
2399,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2400,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2401,5,13,1,5,13,1,5,13,1,5,13,1,5,13,1
2402,3,29,1,3,29,1,3,29,1,3,29,1,3,25,1
2403,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2404,1,17,1,1,17,1,1,13,1,1,13,1,1,13,1
2405,2,15,7,2,14,7,2,14,7,2,14,7,2,14,7
2406,3,15,7,3,14,7,3,14,7,3,14,7,3,14,7
2407,10,8,4,10,8,4,9,7,4,9,7,4,9,7,4
2408,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
2409,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
2410,20,28,5,20,28,5,20,28,5,20,28,5,19,28,5
2411,2,15,7,2,14,7,2,14,7,2,14,7,2,14,7
2412,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
2413,2,29,23,2,29,23,2,29,23,2,29,23,2,25,23
2414,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2415,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2416,1,15,1,1,14,1,1,14,1,1,14,1,1,14,1
2417,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
2418,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2419,3,29,1,3,29,1,3,29,1,3,29,1,3,25,1
2420,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
2421,10,8,4,10,8,4,9,7,4,9,7,4,9,7,4
2422,6,21,2,6,21,2,6,21,2,6,21,2,6,21,2
2423,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2424,15,21,8,15,21,8,15,21,8,15,21,8,15,21,8
2425,26,21,15,26,21,15,26,21,15,26,21,15,26,21,15
2426,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2427,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2428,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2429,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2430,26,18,8,26,18,8,26,18,8,26,18,8,26,18,8
2431,6,21,8,6,21,8,6,21,8,6,21,8,6,21,8
2432,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2433,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2434,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2435,19,8,4,19,8,4,19,7,4,19,7,4,19,7,4
2436,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
2437,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2438,6,21,8,6,21,8,6,21,8,6,21,8,6,21,8
2439,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2440,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2441,19,2,8,19,2,8,19,2,8,19,2,8,19,2,8
2442,6,21,8,6,21,8,6,21,8,6,21,8,6,21,8
2443,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2444,26,21,14,26,21,14,26,21,14,26,21,2,26,21,2
2445,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2446,3,15,23,3,14,23,3,14,23,3,14,23,3,14,23
2447,3,29,10,3,29,10,3,29,10,3,29,10,3,25,10
2448,1,5,23,1,5,23,1,5,23,1,5,23,1,5,23
2449,5,13,23,5,13,23,5,13,23,5,13,23,5,13,23
2450,3,15,23,3,14,23,3,14,23,3,14,23,3,14,23
2451,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2452,4,29,10,4,29,10,4,29,10,4,29,10,4,25,10
2453,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2454,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2455,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2456,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2457,2,13,23,2,13,23,2,13,23,2,13,23,2,13,23
2458,1,13,23,1,13,23,1,13,23,1,13,23,1,13,23
2459,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2460,5,13,23,5,13,23,5,13,23,5,13,23,5,13,23
2461,1,13,23,1,13,23,1,13,23,1,13,23,1,13,23
2462,28,27,10,28,27,10,28,27,10,28,27,10,4,25,10
2463,27,25,10,27,25,10,27,25,10,27,25,10,4,25,10
2464,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2465,4,29,10,4,29,10,4,29,10,4,29,10,4,25,10
2466,5,13,23,5,13,23,5,13,23,5,13,23,5,13,23
2467,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2468,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2469,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2470,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2471,21,21,8,21,21,8,21,21,8,21,21,8,15,21,8
2472,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2473,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2474,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2475,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2476,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2477,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2478,26,21,8,26,21,8,26,21,8,26,21,8,26,21,8
2479,26,21,15,26,21,15,26,21,15,26,21,15,26,21,15
2480,6,21,8,6,21,8,6,21,8,6,21,8,6,21,8
2481,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2482,26,21,8,26,21,8,26,21,8,26,21,8,26,21,8
2483,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2484,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2485,26,18,8,26,18,8,26,18,8,26,18,8,26,18,8
2486,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
2487,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2488,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2489,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2490,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2491,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2492,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
2493,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2494,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2495,3,15,23,3,14,23,3,14,23,3,14,23,3,14,23
2496,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
2497,3,5,23,3,5,23,3,5,23,3,5,23,3,5,23
2498,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
2499,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2500,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2501,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
2502,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
2503,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2504,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2505,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2506,40,28,30,40,28,30,40,28,30,40,28,30,40,28,30
2507,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
2508,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2509,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2510,5,13,1,5,13,1,5,13,1,5,13,1,5,13,1
2511,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2512,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2513,3,14,1,3,14,1,3,14,1,3,14,1,3,14,1
2514,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2515,6,20,2,6,20,2,6,20,2,6,16,2,6,16,2
2516,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2517,6,20,2,6,20,2,6,20,2,6,16,2,6,16,2
2518,7,24,2,7,24,2,7,24,2,6,24,2,6,24,2
2519,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2520,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2521,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2522,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2523,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
2524,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2525,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2526,6,21,8,6,21,8,6,21,8,6,21,8,6,21,8
2527,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2528,7,22,2,7,22,2,7,20,2,6,16,2,6,16,2
2529,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2530,13,3,3,13,3,3,12,3,3,12,3,3,11,3,3
2531,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
2532,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2533,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2534,13,3,3,13,3,3,12,3,3,12,3,3,11,3,3
2535,6,20,2,6,20,2,6,20,2,6,16,2,6,16,2
2536,26,21,15,26,21,15,26,21,15,26,21,15,26,21,15
2537,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2538,18,8,4,18,8,4,9,7,4,9,7,4,9,7,4
2539,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2540,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2541,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2
2542,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2543,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2544,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2545,1,5,1,1,5,1,1,5,1,1,5,1,1,5,1
2546,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2547,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2548,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2549,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2550,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2551,10,8,4,10,8,4,9,7,4,9,7,4,9,7,4
2552,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2553,10,8,4,10,8,4,9,7,4,9,7,4,9,7,4
2554,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2555,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2556,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
2557,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2558,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
2559,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2560,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2561,24,24,8,24,24,8,24,24,8,24,24,8,17,24,8
2562,24,19,15,24,19,15,24,19,15,24,19,15,17,19,15
2563,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2564,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2565,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2566,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2567,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
2568,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
2569,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
2570,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2571,12,3,3,12,3,3,12,3,3,12,3,3,11,3,3
2572,13,9,3,13,9,3,12,3,3,12,3,3,11,3,3
2573,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2574,7,16,2,7,16,2,7,16,2,6,16,2,6,16,2
2575,6,20,14,6,20,14,6,20,14,6,16,2,6,16,2
2576,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2577,6,22,2,6,22,2,6,20,2,6,16,2,6,16,2
2578,13,12,3,13,9,3,12,3,3,12,3,3,11,3,3
2579,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2580,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2581,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2582,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
2583,25,19,25,25,19,25,25,19,25,25,19,25,25,19,25
2584,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
2585,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2586,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2587,26,18,15,26,18,15,26,18,15,26,18,15,26,18,15
2588,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2589,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2590,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
2591,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2592,19,8,5,19,8,5,19,7,5,19,7,5,19,7,5
2593,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2594,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2595,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2596,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2597,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1
2598,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2599,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2600,19,10,5,19,2,5,19,2,5,19,2,5,19,2,5
2601,35,4,27,35,4,27,35,4,27,35,4,27,35,4,27
2602,1,13,7,1,13,7,1,13,7,1,13,7,1,13,7
2603,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
2604,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2605,3,29,1,3,29,1,3,29,1,3,29,1,3,25,1
2606,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2607,1,17,1,1,17,1,1,13,1,1,13,1,1,13,1
2608,9,7,4,9,7,4,9,7,4,9,7,4,9,7,4
2609,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2610,1,15,7,1,14,7,1,14,7,1,14,7,1,14,7
2611,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1
2612,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7
2613,9,11,4,9,11,4,9,7,4,9,7,4,9,7,4
2614,1,17,7,1,17,7,1,13,7,1,13,7,1,13,7
2615,1,15,1,1,14,1,1,14,1,1,14,1,1,14,1
2616,3,15,1,3,14,1,3,14,1,3,14,1,3,14,1
2617,2,15,1,2,14,1,2,14,1,2,14,1,2,14,1
2618,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2619,32,6,20,32,6,20,32,6,20,32,6,20,32,6,20
2620,26,21,14,26,21,14,26,21,14,26,21,2,26,21,2
2621,19,2,5,19,2,5,19,2,5,19,2,5,19,2,5
