"","Rsec","RsecT","cells"
"3860",-1,14,"SM-GE647_S059_E1-50"
"3861",21,21,"SM-GE647_S060_E1-50"
"3862",9,9,"SM-GE647_S062_E1-50"
"3863",-1,3,"SM-GE647_S063_E1-50"
"3864",-1,9,"SM-GE647_S064_E1-50"
"3865",21,21,"SM-GE647_S065_E1-50"
"3866",16,16,"SM-GE647_S066_E1-50"
"3867",-1,16,"SM-GE647_S067_E1-50"
"3868",16,16,"SM-GE647_S068_E1-50"
"3869",16,16,"SM-GE647_S069_E1-50"
"3870",-1,3,"SM-GE647_S070_E1-50"
"3871",-1,19,"SM-GE647_S071_E1-50"
"3872",21,21,"SM-GE647_S072_E1-50"
"3873",-1,3,"SM-GE647_S081_E1-50"
"3874",-1,10,"SM-GE647_S082_E1-50"
"3875",-1,10,"SM-GE647_S083_E1-50"
"3876",-1,21,"SM-GE647_S084_E1-50"
"3877",7,7,"SM-GE647_S085_E1-50"
"3878",16,16,"SM-GE647_S086_E1-50"
"3879",16,16,"SM-GE647_S087_E1-50"
"3880",-1,15,"SM-GE647_S088_E1-50"
"3881",21,21,"SM-GE647_S089_E1-50"
"3882",16,16,"SM-GE647_S090_E1-50"
"3883",15,15,"SM-GE647_S091_E1-50"
"3884",-1,17,"SM-GE647_S092_E1-50"
"3885",16,16,"SM-GE647_S093_E1-50"
"3886",16,16,"SM-GE647_S094_E1-50"
"3887",16,16,"SM-GE647_S095_E1-50"
"3888",3,3,"SM-GE647_S096_E1-50"
"3889",-1,3,"SM-GE647_S097_E1-50"
"3890",1,1,"SM-GE647_S098_E1-50"
"3891",1,1,"SM-GE647_S099_E1-50"
"3892",-1,15,"SM-GE647_S100_E1-50"
"3893",12,12,"SM-GE647_S101_E1-50"
"3894",-1,15,"SM-GE647_S102_E1-50"
"3895",9,9,"SM-GE647_S103_E1-50"
"3896",1,1,"SM-GE647_S104_E1-50"
"3897",-1,17,"SM-GE647_S105_E1-50"
"3898",18,18,"SM-GE647_S106_E1-50"
"3899",-1,3,"SM-GE647_S107_E1-50"
"3900",-1,17,"SM-GE647_S108_E1-50"
"3901",12,12,"SM-GE647_S109_E1-50"
"3902",18,18,"SM-GE647_S110_E1-50"
"3903",-1,1,"SM-GE647_S111_E1-50"
"3904",-1,15,"SM-GE647_S112_E1-50"
"3905",-1,19,"SM-GE647_S113_E1-50"
"3906",-1,21,"SM-GE647_S114_E1-50"
"3907",-1,15,"SM-GE647_S115_E1-50"
"3908",7,7,"SM-GE647_S116_E1-50"
"3909",9,9,"SM-GE647_S117_E1-50"
"3910",1,1,"SM-GE647_S118_E1-50"
"3911",-1,9,"SM-GE647_S119_E1-50"
"3912",-1,1,"SM-GE647_S120_E1-50"
"3913",14,14,"SM-GE647_S121_E1-50"
"3914",-1,3,"SM-GE647_S122_E1-50"
"3915",9,9,"SM-GE647_S123_E1-50"
"3916",-1,19,"SM-GE647_S124_E1-50"
"3917",14,14,"SM-GE647_S125_E1-50"
"3918",-1,19,"SM-GE647_S126_E1-50"
"3919",-1,19,"SM-GE647_S127_E1-50"
"3920",14,14,"SM-GE647_S128_E1-50"
"3921",-1,19,"SM-GE647_S129_E1-50"
"3922",-1,14,"SM-GE647_S130_E1-50"
"3923",2,2,"SM-GE647_S132_E1-50"
"3924",-1,17,"SM-GE647_S133_E1-50"
"3925",-1,14,"SM-GE647_S135_E1-50"
"3926",14,14,"SM-GE647_S136_E1-50"
"3927",17,17,"SM-GE647_S137_E1-50"
"3928",-1,9,"SM-GE647_S138_E1-50"
"3929",19,19,"SM-GE647_S139_E1-50"
"3930",-1,17,"SM-GE647_S140_E1-50"
"3931",2,2,"SM-GE647_S141_E1-50"
"3932",15,15,"SM-GE647_S142_E1-50"
"3933",-1,19,"SM-GE647_S143_E1-50"
"3934",-1,16,"SM-GE647_S144_E1-50"
"3935",16,16,"SM-GE647_S145_E1-50"
"3936",-1,17,"SM-GE647_S146_E1-50"
"3937",-1,21,"SM-GE647_S148_E1-50"
"3938",15,15,"SM-GE647_S149_E1-50"
"3939",16,16,"SM-GE647_S150_E1-50"
"3940",-1,21,"SM-GE647_S151_E1-50"
"3941",-1,21,"SM-GE647_S152_E1-50"
"3942",16,16,"SM-GE647_S153_E1-50"
"3943",-1,3,"SM-GE647_S154_E1-50"
"3944",16,16,"SM-GE647_S155_E1-50"
"3945",16,16,"SM-GE647_S156_E1-50"
"3946",-1,12,"SM-GE647_S157_E1-50"
"3947",16,16,"SM-GE647_S158_E1-50"
"3948",19,19,"SM-GE647_S159_E1-50"
"3949",16,16,"SM-GE647_S160_E1-50"
"3950",16,16,"SM-GE647_S161_E1-50"
"3951",-1,10,"SM-GE647_S162_E1-50"
"3952",16,16,"SM-GE647_S163_E1-50"
"3953",-1,16,"SM-GE647_S164_E1-50"
"3954",16,16,"SM-GE647_S165_E1-50"
"3955",-1,3,"SM-GE647_S166_E1-50"
"3956",15,15,"SM-GE647_S167_E1-50"
"3957",15,15,"SM-GE647_S168_E1-50"
"3958",-1,17,"SM-GE647_S169_E1-50"
"3959",3,3,"SM-GE647_S170_E1-50"
"3960",-1,13,"SM-GE647_S171_E1-50"
"3961",-1,16,"SM-GE647_S172_E1-50"
"3962",16,16,"SM-GE647_S173_E1-50"
"3963",1,1,"SM-GE647_S174_E1-50"
"3964",-1,21,"SM-GE647_S175_E1-50"
"3965",16,16,"SM-GE647_S176_E1-50"
"3966",15,15,"SM-GE647_S185_E1-50"
"3967",21,21,"SM-GE647_S186_E1-50"
"3968",1,1,"SM-GE647_S187_E1-50"
"3969",12,12,"SM-GE647_S188_E1-50"
"3970",-1,3,"SM-GE647_S189_E1-50"
"3971",-1,1,"SM-GE647_S190_E1-50"
"3972",-1,13,"SM-GE647_S191_E1-50"
"3973",15,15,"SM-GE647_S192_E1-50"
"3974",19,19,"SM-GE66I_S001_E1-50"
"3975",-1,18,"SM-GE66I_S002_E1-50"
"3976",-1,16,"SM-GE66I_S003_E1-50"
"3977",13,13,"SM-GE66I_S004_E1-50"
"3978",13,13,"SM-GE66I_S005_E1-50"
"3979",-1,21,"SM-GE66I_S006_E1-50"
"3980",-1,17,"SM-GE66I_S007_E1-50"
"3981",12,12,"SM-GE66I_S008_E1-50"
"3982",-1,17,"SM-GE66I_S009_E1-50"
"3983",18,18,"SM-GE66I_S010_E1-50"
"3984",1,1,"SM-GE66I_S011_E1-50"
"3985",13,13,"SM-GE66I_S012_E1-50"
"3986",17,17,"SM-GE66I_S013_E1-50"
"3987",-1,14,"SM-GE66I_S014_E1-50"
"3988",-1,21,"SM-GE66I_S015_E1-50"
"3989",17,17,"SM-GE66I_S016_E1-50"
"3990",-1,17,"SM-GE66I_S017_E1-50"
"3991",-1,17,"SM-GE66I_S019_E1-50"
"3992",-1,13,"SM-GE66I_S020_E1-50"
"3993",12,12,"SM-GE66I_S021_E1-50"
"3994",-1,21,"SM-GE66I_S022_E1-50"
"3995",-1,2,"SM-GE66I_S023_E1-50"
"3996",19,19,"SM-GE66I_S024_E1-50"
"3997",19,19,"SM-GE66I_S025_E1-50"
"3998",-1,17,"SM-GE66I_S026_E1-50"
"3999",-1,19,"SM-GE66I_S028_E1-50"
"4000",2,2,"SM-GE66I_S029_E1-50"
"4001",19,19,"SM-GE66I_S030_E1-50"
"4002",2,2,"SM-GE66I_S031_E1-50"
"4003",-1,10,"SM-GE66I_S032_E1-50"
"4004",-1,19,"SM-GE66I_S033_E1-50"
"4005",-1,19,"SM-GE66I_S034_E1-50"
"4006",9,9,"SM-GE66I_S035_E1-50"
"4007",-1,13,"SM-GE66I_S036_E1-50"
"4008",-1,21,"SM-GE66I_S037_E1-50"
"4009",2,2,"SM-GE66I_S038_E1-50"
"4010",-1,19,"SM-GE66I_S039_E1-50"
"4011",9,9,"SM-GE66I_S041_E1-50"
"4012",-1,19,"SM-GE66I_S043_E1-50"
"4013",-1,19,"SM-GE66I_S044_E1-50"
"4014",-1,15,"SM-GE66I_S045_E1-50"
"4015",9,9,"SM-GE66I_S046_E1-50"
"4016",2,2,"SM-GE66I_S047_E1-50"
"4017",-1,19,"SM-GE66I_S048_E1-50"
"4018",-1,16,"SM-GE66I_S050_E1-50"
"4019",-1,12,"SM-GE66I_S051_E1-50"
"4020",-1,15,"SM-GE66I_S052_E1-50"
"4021",16,16,"SM-GE66I_S053_E1-50"
"4022",16,16,"SM-GE66I_S054_E1-50"
"4023",21,21,"SM-GE66I_S055_E1-50"
"4024",14,14,"SM-GE66I_S056_E1-50"
"4025",19,19,"SM-GE66I_S057_E1-50"
"4026",-1,21,"SM-GE66I_S058_E1-50"
"4027",-1,17,"SM-GE66I_S059_E1-50"
"4028",19,19,"SM-GE66I_S060_E1-50"
"4029",16,16,"SM-GE66I_S061_E1-50"
"4030",10,10,"SM-GE66I_S062_E1-50"
"4031",16,16,"SM-GE66I_S064_E1-50"
"4032",3,3,"SM-GE66I_S065_E1-50"
"4033",16,16,"SM-GE66I_S066_E1-50"
"4034",-1,10,"SM-GE66I_S067_E1-50"
"4035",-1,16,"SM-GE66I_S068_E1-50"
"4036",-1,15,"SM-GE66I_S069_E1-50"
"4037",-1,17,"SM-GE66I_S070_E1-50"
"4038",-1,17,"SM-GE66I_S071_E1-50"
"4039",-1,21,"SM-GE66I_S072_E1-50"
"4040",15,15,"SM-GE66I_S073_E1-50"
"4041",16,16,"SM-GE66I_S074_E1-50"
"4042",21,21,"SM-GE66I_S075_E1-50"
"4043",-1,16,"SM-GE66I_S076_E1-50"
"4044",-1,10,"SM-GE66I_S077_E1-50"
"4045",16,16,"SM-GE66I_S078_E1-50"
"4046",16,16,"SM-GE66I_S079_E1-50"
"4047",12,12,"SM-GE66I_S080_E1-50"
"4048",16,16,"SM-GE66I_S081_E1-50"
"4049",3,3,"SM-GE66I_S082_E1-50"
"4050",-1,10,"SM-GE66I_S083_E1-50"
"4051",-1,15,"SM-GE66I_S084_E1-50"
"4052",-1,3,"SM-GE66I_S085_E1-50"
"4053",-1,10,"SM-GE66I_S086_E1-50"
"4054",16,16,"SM-GE66I_S087_E1-50"
"4055",-1,12,"SM-GE66I_S088_E1-50"
"4056",-1,12,"SM-GE66I_S105_E1-50"
"4057",16,16,"SM-GE66I_S106_E1-50"
"4058",-1,13,"SM-GE66I_S107_E1-50"
"4059",21,21,"SM-GE66I_S108_E1-50"
"4060",16,16,"SM-GE66I_S109_E1-50"
"4061",-1,21,"SM-GE66I_S110_E1-50"
"4062",-1,13,"SM-GE66I_S111_E1-50"
"4063",-1,15,"SM-GE66I_S112_E1-50"
"4064",-1,3,"SM-GE66I_S113_E1-50"
"4065",-1,10,"SM-GE66I_S114_E1-50"
"4066",16,16,"SM-GE66I_S115_E1-50"
"4067",16,16,"SM-GE66I_S117_E1-50"
"4068",-1,12,"SM-GE66I_S118_E1-50"
"4069",-1,2,"SM-GE66I_S119_E1-50"
"4070",16,16,"SM-GE66I_S120_E1-50"
"4071",3,3,"SM-GE66I_S121_E1-50"
"4072",16,16,"SM-GE66I_S122_E1-50"
"4073",3,3,"SM-GE66I_S123_E1-50"
"4074",-1,12,"SM-GE66I_S124_E1-50"
"4075",16,16,"SM-GE66I_S125_E1-50"
"4076",16,16,"SM-GE66I_S126_E1-50"
"4077",-1,10,"SM-GE66I_S127_E1-50"
"4078",-1,16,"SM-GE66I_S128_E1-50"
"4079",-1,17,"SM-GE66I_S130_E1-50"
"4080",-1,19,"SM-GE66I_S131_E1-50"
"4081",-1,13,"SM-GE66I_S132_E1-50"
"4082",17,17,"SM-GE66I_S133_E1-50"
"4083",-1,21,"SM-GE66I_S134_E1-50"
"4084",16,16,"SM-GE66I_S135_E1-50"
"4085",-1,19,"SM-GE66I_S136_E1-50"
"4086",4,4,"SM-GE66I_S137_E1-50"
"4087",4,4,"SM-GE66I_S138_E1-50"
"4088",4,4,"SM-GE66I_S139_E1-50"
"4089",8,8,"SM-GE66I_S140_E1-50"
"4090",5,5,"SM-GE66I_S141_E1-50"
"4091",4,4,"SM-GE66I_S142_E1-50"
"4092",-1,12,"SM-GE66J_S001_E1-50"
"4093",-1,17,"SM-GE66J_S002_E1-50"
"4094",-1,13,"SM-GE66J_S003_E1-50"
"4095",16,16,"SM-GE66J_S004_E1-50"
"4096",-1,17,"SM-GE66J_S005_E1-50"
"4097",-1,10,"SM-GE66J_S006_E1-50"
"4098",-1,3,"SM-GE66J_S007_E1-50"
"4099",16,16,"SM-GE66J_S008_E1-50"
"4100",-1,9,"SM-GE66J_S017_E1-50"
"4101",-1,21,"SM-GE66J_S018_E1-50"
"4102",-1,10,"SM-GE66J_S019_E1-50"
"4103",-1,12,"SM-GE66J_S020_E1-50"
"4104",3,3,"SM-GE66J_S021_E1-50"
"4105",-1,13,"SM-GE66J_S022_E1-50"
"4106",-1,10,"SM-GE66J_S023_E1-50"
"4107",-1,10,"SM-GE66J_S024_E1-50"
"4108",18,18,"SM-GE66J_S025_E1-50"
"4109",16,16,"SM-GE66J_S026_E1-50"
"4110",16,16,"SM-GE66J_S027_E1-50"
"4111",7,7,"SM-GE66J_S028_E1-50"
"4112",-1,21,"SM-GE66J_S029_E1-50"
"4113",15,15,"SM-GE66J_S030_E1-50"
"4114",-1,17,"SM-GE66J_S031_E1-50"
"4115",7,7,"SM-GE66J_S032_E1-50"
"4116",-1,21,"SM-GE66J_S033_E1-50"
"4117",-1,21,"SM-GE66J_S035_E1-50"
"4118",-1,1,"SM-GE66J_S036_E1-50"
"4119",19,19,"SM-GE66J_S037_E1-50"
"4120",21,21,"SM-GE66J_S038_E1-50"
"4121",-1,21,"SM-GE66J_S039_E1-50"
"4122",-1,10,"SM-GE66J_S040_E1-50"
"4123",-1,18,"SM-GE66J_S041_E1-50"
"4124",-1,19,"SM-GE66J_S042_E1-50"
"4125",-1,21,"SM-GE66J_S043_E1-50"
"4126",-1,17,"SM-GE66J_S044_E1-50"
"4127",19,19,"SM-GE66J_S045_E1-50"
"4128",-1,19,"SM-GE66J_S046_E1-50"
"4129",-1,13,"SM-GE66J_S047_E1-50"
"4130",19,19,"SM-GE66J_S048_E1-50"
"4131",2,2,"SM-GE66J_S049_E1-50"
"4132",2,2,"SM-GE66J_S050_E1-50"
"4133",3,3,"SM-GE66J_S051_E1-50"
"4134",19,19,"SM-GE66J_S052_E1-50"
"4135",-1,21,"SM-GE66J_S053_E1-50"
"4136",1,1,"SM-GE66J_S054_E1-50"
"4137",-1,7,"SM-GE66J_S055_E1-50"
"4138",-1,14,"SM-GE66J_S056_E1-50"
"4139",6,6,"SM-GE66J_S057_E1-50"
"4140",5,5,"SM-GE66J_S058_E1-50"
"4141",8,8,"SM-GE66J_S059_E1-50"
"4142",8,8,"SM-GE66J_S060_E1-50"
"4143",5,5,"SM-GE66J_S061_E1-50"
"4144",20,20,"SM-GE66J_S062_E1-50"
"4145",6,6,"SM-GE66J_S063_E1-50"
"4146",-1,8,"SM-GE66J_S064_E1-50"
"4147",-1,8,"SM-GE66J_S065_E1-50"
"4148",4,4,"SM-GE66J_S066_E1-50"
"4149",5,5,"SM-GE66J_S067_E1-50"
"4150",4,4,"SM-GE66J_S068_E1-50"
"4151",-1,4,"SM-GE66J_S069_E1-50"
"4152",5,5,"SM-GE66J_S071_E1-50"
"4153",-1,17,"SM-GE66J_S072_E1-50"
"4154",4,4,"SM-GE66J_S073_E1-50"
"4155",-1,20,"SM-GE66J_S074_E1-50"
"4156",5,5,"SM-GE66J_S075_E1-50"
"4157",8,8,"SM-GE66J_S077_E1-50"
"4158",-1,15,"SM-GE66J_S078_E1-50"
"4159",8,8,"SM-GE66J_S079_E1-50"
"4160",11,11,"SM-GE66J_S080_E1-50"
"4161",11,11,"SM-GE66J_S081_E1-50"
"4162",8,8,"SM-GE66J_S082_E1-50"
"4163",4,4,"SM-GE66J_S083_E1-50"
"4164",5,5,"SM-GE66J_S085_E1-50"
"4165",6,6,"SM-GE66J_S086_E1-50"
"4166",4,4,"SM-GE66J_S087_E1-50"
"4167",8,8,"SM-GE66J_S089_E1-50"
"4168",4,4,"SM-GE66J_S091_E1-50"
"4169",6,6,"SM-GE66J_S092_E1-50"
"4170",4,4,"SM-GE66J_S093_E1-50"
"4171",8,8,"SM-GE66J_S094_E1-50"
"4172",4,4,"SM-GE66J_S095_E1-50"
"4173",-1,10,"SM-GE66J_S096_E1-50"
"4174",2,2,"SM-GE66J_S097_E1-50"
"4175",-1,17,"SM-GE66J_S098_E1-50"
"4176",18,18,"SM-GE66J_S099_E1-50"
"4177",-1,17,"SM-GE66J_S100_E1-50"
"4178",-1,16,"SM-GE66J_S101_E1-50"
"4179",-1,2,"SM-GE66J_S102_E1-50"
"4180",17,17,"SM-GE66J_S103_E1-50"
"4181",-1,19,"SM-GE66J_S104_E1-50"
"4182",-1,3,"SM-GE66J_S105_E1-50"
"4183",7,7,"SM-GE66J_S106_E1-50"
"4184",14,14,"SM-GE66J_S107_E1-50"
"4185",-1,1,"SM-GE66J_S108_E1-50"
"4186",-1,17,"SM-GE66J_S109_E1-50"
"4187",-1,21,"SM-GE66J_S110_E1-50"
"4188",1,1,"SM-GE66J_S111_E1-50"
"4189",-1,3,"SM-GE66J_S112_E1-50"
"4190",21,21,"SM-GE66J_S121_E1-50"
"4191",-1,19,"SM-GE66J_S122_E1-50"
"4192",-1,21,"SM-GE66J_S123_E1-50"
"4193",-1,9,"SM-GE66J_S124_E1-50"
"4194",-1,17,"SM-GE66J_S125_E1-50"
"4195",18,18,"SM-GE66J_S126_E1-50"
"4196",17,17,"SM-GE66J_S127_E1-50"
"4197",-1,21,"SM-GE66J_S128_E1-50"
"4198",-1,19,"SM-GE66J_S129_E1-50"
"4199",17,17,"SM-GE66J_S130_E1-50"
"4200",12,12,"SM-GE66J_S131_E1-50"
"4201",-1,12,"SM-GE66J_S132_E1-50"
"4202",7,7,"SM-GE66J_S133_E1-50"
"4203",10,10,"SM-GE66J_S134_E1-50"
"4204",-1,19,"SM-GE66J_S135_E1-50"
"4205",2,2,"SM-GE66J_S136_E1-50"
"4206",14,14,"SM-GE66J_S137_E1-50"
"4207",19,19,"SM-GE66J_S138_E1-50"
"4208",19,19,"SM-GE66J_S139_E1-50"
"4209",-1,21,"SM-GE66J_S140_E1-50"
"4210",-1,19,"SM-GE66J_S141_E1-50"
"4211",-1,3,"SM-GE66J_S142_E1-50"
"4212",16,16,"SM-GE66J_S143_E1-50"
"4213",-1,3,"SM-GE66J_S144_E1-50"
"4214",14,14,"SM-GE66J_S145_E1-50"
"4215",-1,16,"SM-GE66J_S146_E1-50"
"4216",-1,14,"SM-GE66J_S147_E1-50"
"4217",-1,19,"SM-GE66J_S148_E1-50"
"4218",-1,19,"SM-GE66J_S149_E1-50"
"4219",19,19,"SM-GE66J_S150_E1-50"
"4220",19,19,"SM-GE66J_S151_E1-50"
"4221",-1,21,"SM-GE66J_S152_E1-50"
"4222",-1,19,"SM-GE66J_S153_E1-50"
"4223",17,17,"SM-GE66J_S154_E1-50"
"4224",19,19,"SM-GE66J_S155_E1-50"
"4225",-1,12,"SM-GE66J_S156_E1-50"
"4226",9,9,"SM-GE66J_S157_E1-50"
"4227",-1,7,"SM-GE66J_S158_E1-50"
"4228",-1,19,"SM-GE66J_S159_E1-50"
"4229",7,7,"SM-GE66J_S160_E1-50"
"4230",4,4,"SM-GE66J_S162_E1-50"
"4231",5,5,"SM-GE66J_S163_E1-50"
"4232",-1,20,"SM-GE66J_S164_E1-50"
"4233",-1,17,"SM-GE66J_S166_E1-50"
"4234",8,8,"SM-GE66J_S167_E1-50"
"4235",6,6,"SM-GE66J_S168_E1-50"
"4236",-1,21,"SM-GE66J_S169_E1-50"
"4237",4,4,"SM-GE66J_S170_E1-50"
"4238",5,5,"SM-GE66J_S172_E1-50"
"4239",5,5,"SM-GE66J_S173_E1-50"
"4240",11,11,"SM-GE66J_S174_E1-50"
"4241",-1,21,"SM-GE66J_S175_E1-50"
"4242",11,11,"SM-GE66J_S176_E1-50"
"4243",4,4,"SM-GE66J_S177_E1-50"
"4244",11,11,"SM-GE66J_S179_E1-50"
"4245",-1,6,"SM-GE66J_S180_E1-50"
"4246",6,6,"SM-GE66J_S181_E1-50"
"4247",-1,3,"SM-GE66J_S182_E1-50"
"4248",11,11,"SM-GE66J_S183_E1-50"
"4249",6,6,"SM-GE66J_S184_E1-50"
"4250",6,6,"SM-GE66J_S185_E1-50"
"4251",4,4,"SM-GE66J_S186_E1-50"
"4252",-1,8,"SM-GE66J_S187_E1-50"
"4253",4,4,"SM-GE66J_S188_E1-50"
"4254",11,11,"SM-GE66J_S189_E1-50"
"4255",5,5,"SM-GE66J_S190_E1-50"
"4256",20,20,"SM-GE66J_S191_E1-50"
"4257",-1,6,"SM-GE66J_S192_E1-50"
"4258",-1,3,"SM-GE66K_S001_E1-50"
"4259",19,19,"SM-GE66K_S002_E1-50"
"4260",-1,14,"SM-GE66K_S003_E1-50"
"4261",18,18,"SM-GE66K_S004_E1-50"
"4262",-1,14,"SM-GE66K_S005_E1-50"
"4263",1,1,"SM-GE66K_S006_E1-50"
"4264",21,21,"SM-GE66K_S007_E1-50"
"4265",1,1,"SM-GE66K_S008_E1-50"
"4266",-1,21,"SM-GE66K_S009_E1-50"
"4267",-1,19,"SM-GE66K_S010_E1-50"
"4268",-1,10,"SM-GE66K_S011_E1-50"
"4269",-1,19,"SM-GE66K_S012_E1-50"
"4270",-1,14,"SM-GE66K_S013_E1-50"
"4271",-1,19,"SM-GE66K_S014_E1-50"
"4272",-1,14,"SM-GE66K_S015_E1-50"
"4273",-1,19,"SM-GE66K_S016_E1-50"
"4274",17,17,"SM-GE66K_S017_E1-50"
"4275",9,9,"SM-GE66K_S018_E1-50"
"4276",19,19,"SM-GE66K_S019_E1-50"
"4277",3,3,"SM-GE66K_S020_E1-50"
"4278",-1,3,"SM-GE66K_S021_E1-50"
"4279",7,7,"SM-GE66K_S022_E1-50"
"4280",14,14,"SM-GE66K_S024_E1-50"
"4281",19,19,"SM-GE66K_S033_E1-50"
"4282",-1,19,"SM-GE66K_S034_E1-50"
"4283",-1,9,"SM-GE66K_S035_E1-50"
"4284",-1,19,"SM-GE66K_S036_E1-50"
"4285",-1,19,"SM-GE66K_S037_E1-50"
"4286",-1,19,"SM-GE66K_S038_E1-50"
"4287",-1,3,"SM-GE66K_S039_E1-50"
"4288",-1,19,"SM-GE66K_S040_E1-50"
"4289",20,20,"SM-GE66K_S041_E1-50"
"4290",11,11,"SM-GE66K_S043_E1-50"
"4291",8,8,"SM-GE66K_S044_E1-50"
"4292",5,5,"SM-GE66K_S045_E1-50"
"4293",11,11,"SM-GE66K_S046_E1-50"
"4294",4,4,"SM-GE66K_S047_E1-50"
"4295",5,5,"SM-GE66K_S048_E1-50"
"4296",5,5,"SM-GE66K_S049_E1-50"
"4297",4,4,"SM-GE66K_S050_E1-50"
"4298",5,5,"SM-GE66K_S051_E1-50"
"4299",5,5,"SM-GE66K_S052_E1-50"
"4300",20,20,"SM-GE66K_S054_E1-50"
"4301",4,4,"SM-GE66K_S055_E1-50"
"4302",-1,3,"SM-GE66K_S057_E1-50"
"4303",-1,10,"SM-GE66K_S058_E1-50"
"4304",-1,19,"SM-GE66K_S059_E1-50"
"4305",-1,19,"SM-GE66K_S060_E1-50"
"4306",1,1,"SM-GE66K_S061_E1-50"
"4307",17,17,"SM-GE66K_S062_E1-50"
"4308",19,19,"SM-GE66K_S063_E1-50"
"4309",-1,12,"SM-GE66K_S064_E1-50"
"4310",16,16,"SM-GE66K_S065_E1-50"
"4311",-1,21,"SM-GE66K_S066_E1-50"
"4312",18,18,"SM-GE66K_S067_E1-50"
"4313",-1,21,"SM-GE66K_S068_E1-50"
"4314",1,1,"SM-GE66K_S069_E1-50"
"4315",21,21,"SM-GE66K_S070_E1-50"
"4316",-1,19,"SM-GE66K_S071_E1-50"
"4317",-1,14,"SM-GE66K_S072_E1-50"
"4318",14,14,"SM-GE66K_S073_E1-50"
"4319",9,9,"SM-GE66K_S074_E1-50"
"4320",-1,19,"SM-GE66K_S075_E1-50"
"4321",-1,19,"SM-GE66K_S076_E1-50"
"4322",-1,19,"SM-GE66K_S077_E1-50"
"4323",18,18,"SM-GE66K_S078_E1-50"
"4324",-1,17,"SM-GE66K_S079_E1-50"
"4325",-1,19,"SM-GE66K_S080_E1-50"
"4326",16,16,"SM-GE66K_S081_E1-50"
"4327",-1,19,"SM-GE66K_S082_E1-50"
"4328",7,7,"SM-GE66K_S083_E1-50"
"4329",2,2,"SM-GE66K_S084_E1-50"
"4330",-1,19,"SM-GE66K_S085_E1-50"
"4331",-1,18,"SM-GE66K_S086_E1-50"
"4332",19,19,"SM-GE66K_S087_E1-50"
"4333",-1,14,"SM-GE66K_S088_E1-50"
"4334",12,12,"SM-GE66K_S089_E1-50"
"4335",10,10,"SM-GE66K_S090_E1-50"
"4336",19,19,"SM-GE66K_S091_E1-50"
"4337",-1,16,"SM-GE66K_S092_E1-50"
"4338",16,16,"SM-GE66K_S093_E1-50"
"4339",-1,10,"SM-GE66K_S094_E1-50"
"4340",-1,19,"SM-GE66K_S095_E1-50"
"4341",19,19,"SM-GE66K_S098_E1-50"
"4342",19,19,"SM-GE66K_S099_E1-50"
"4343",21,21,"SM-GE66K_S100_E1-50"
"4344",-1,12,"SM-GE66K_S101_E1-50"
"4345",16,16,"SM-GE66K_S102_E1-50"
"4346",-1,14,"SM-GE66K_S103_E1-50"
"4347",-1,1,"SM-GE66K_S104_E1-50"
"4348",1,1,"SM-GE66K_S106_E1-50"
"4349",1,1,"SM-GE66K_S107_E1-50"
"4350",15,15,"SM-GE66K_S108_E1-50"
"4351",15,15,"SM-GE66K_S109_E1-50"
"4352",-1,19,"SM-GE66K_S110_E1-50"
"4353",-1,19,"SM-GE66K_S111_E1-50"
"4354",16,16,"SM-GE66K_S112_E1-50"
"4355",-1,21,"SM-GE66K_S113_E1-50"
"4356",14,14,"SM-GE66K_S114_E1-50"
"4357",7,7,"SM-GE66K_S115_E1-50"
"4358",-1,19,"SM-GE66K_S116_E1-50"
"4359",16,16,"SM-GE66K_S117_E1-50"
"4360",19,19,"SM-GE66K_S118_E1-50"
"4361",2,2,"SM-GE66K_S119_E1-50"
"4362",-1,19,"SM-GE66K_S120_E1-50"
"4363",-1,19,"SM-GE66K_S121_E1-50"
"4364",-1,19,"SM-GE66K_S122_E1-50"
"4365",21,21,"SM-GE66K_S123_E1-50"
"4366",19,19,"SM-GE66K_S124_E1-50"
"4367",-1,14,"SM-GE66K_S125_E1-50"
"4368",19,19,"SM-GE66K_S126_E1-50"
"4369",16,16,"SM-GE66K_S127_E1-50"
"4370",-1,19,"SM-GE66K_S128_E1-50"
"4371",4,4,"SM-GE66K_S138_E1-50"
"4372",4,4,"SM-GE66K_S139_E1-50"
"4373",-1,21,"SM-GE66K_S141_E1-50"
"4374",4,4,"SM-GE66K_S142_E1-50"
"4375",6,6,"SM-GE66K_S143_E1-50"
"4376",8,8,"SM-GE66K_S144_E1-50"
"4377",4,4,"SM-GE66K_S145_E1-50"
"4378",6,6,"SM-GE66K_S146_E1-50"
"4379",11,11,"SM-GE66K_S147_E1-50"
"4380",-1,8,"SM-GE66K_S148_E1-50"
"4381",8,8,"SM-GE66K_S149_E1-50"
"4382",11,11,"SM-GE66K_S150_E1-50"
"4383",6,6,"SM-GE66K_S151_E1-50"
"4384",20,20,"SM-GE66K_S152_E1-50"
"4385",2,2,"SM-GE66K_S153_E1-50"
"4386",-1,19,"SM-GE66K_S154_E1-50"
"4387",9,9,"SM-GE66K_S155_E1-50"
"4388",15,15,"SM-GE66K_S156_E1-50"
"4389",14,14,"SM-GE66K_S157_E1-50"
"4390",-1,2,"SM-GE66K_S158_E1-50"
"4391",-1,19,"SM-GE66K_S159_E1-50"
