"","k_10","k_15","k_20","k_25","k_30","k_35","k_40","k_45","k_50","k_55","k_60","k_65","k_70","k_75","k_80","k_85","k_90","k_95","k_100","k_105","k_110","k_115","k_120","k_125","k_130","k_135","k_140","k_145","k_150","cells"
"3011",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S171_E1-50"
"3012",21,8,14,6,7,6,5,5,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S172_E1-50"
"3013",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S173_E1-50"
"3014",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S174_E1-50"
"3015",16,17,15,6,7,6,5,5,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S175_E1-50"
"3016",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S176_E1-50"
"3017",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S185_E1-50"
"3018",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S187_E1-50"
"3019",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S188_E1-50"
"3020",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S189_E1-50"
"3021",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S190_E1-50"
"3022",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE641_S191_E1-50"
"3023",17,23,23,8,1,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S001_E1-50"
"3024",8,11,29,33,25,14,8,11,17,22,20,14,19,15,4,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE642_S002_E1-50"
"3025",14,19,11,24,18,7,14,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S003_E1-50"
"3026",30,22,2,7,2,17,23,2,2,3,5,10,2,5,11,7,9,7,7,9,10,5,10,10,8,11,9,10,1,"SM-GE642_S004_E1-50"
"3027",35,26,12,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE642_S005_E1-50"
"3028",42,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S006_E1-50"
"3029",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S007_E1-50"
"3030",14,19,11,24,18,7,14,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S008_E1-50"
"3031",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S009_E1-50"
"3032",26,35,34,25,19,25,9,7,1,12,8,6,7,17,17,16,4,9,1,8,9,12,12,2,9,12,11,9,14,"SM-GE642_S010_E1-50"
"3033",29,14,27,16,1,24,20,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S011_E1-50"
"3034",30,22,21,21,18,23,14,13,2,3,5,10,2,5,11,7,9,7,7,9,10,5,10,10,8,11,9,10,1,"SM-GE642_S012_E1-50"
"3035",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S013_E1-50"
"3036",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S015_E1-50"
"3037",12,28,5,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE642_S016_E1-50"
"3038",5,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,4,12,1,12,3,12,15,2,3,3,3,9,14,"SM-GE642_S017_E1-50"
"3039",25,23,23,8,1,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S018_E1-50"
"3040",33,35,34,25,19,25,9,7,1,12,8,6,7,17,17,16,4,9,1,12,3,12,15,2,3,3,3,9,14,"SM-GE642_S019_E1-50"
"3041",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S020_E1-50"
"3042",38,32,37,15,26,26,22,20,20,6,11,4,1,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE642_S021_E1-50"
"3043",31,9,3,2,4,2,18,3,3,18,6,7,18,16,18,4,14,4,5,4,5,2,3,12,10,4,10,11,11,"SM-GE642_S022_E1-50"
"3044",47,39,32,27,24,22,17,15,9,5,16,2,3,4,14,11,3,3,14,3,1,3,9,9,15,14,15,3,5,"SM-GE642_S023_E1-50"
"3045",29,14,27,16,1,24,20,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S024_E1-50"
"3046",10,9,3,2,4,2,18,3,3,18,6,7,18,16,18,4,14,4,5,4,5,2,3,12,10,4,10,11,11,"SM-GE642_S025_E1-50"
"3047",17,24,12,18,12,12,1,22,16,11,7,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S026_E1-50"
"3048",8,11,29,33,25,14,8,11,17,22,20,14,19,15,4,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE642_S027_E1-50"
"3049",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S028_E1-50"
"3050",49,25,25,32,28,19,13,17,22,20,18,17,17,14,16,15,16,15,4,2,4,1,1,1,1,2,14,4,3,"SM-GE642_S029_E1-50"
"3051",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S030_E1-50"
"3052",25,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S031_E1-50"
"3053",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S032_E1-50"
"3054",44,34,10,13,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE642_S033_E1-50"
"3055",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S034_E1-50"
"3056",12,28,5,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE642_S035_E1-50"
"3057",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S036_E1-50"
"3058",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S037_E1-50"
"3059",36,31,33,26,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE642_S038_E1-50"
"3060",30,22,11,21,18,23,14,13,2,3,5,10,2,5,11,7,9,7,7,9,10,5,10,10,8,11,9,10,1,"SM-GE642_S039_E1-50"
"3061",29,14,27,16,9,24,20,9,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S040_E1-50"
"3062",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S041_E1-50"
"3063",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S042_E1-50"
"3064",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S043_E1-50"
"3065",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S044_E1-50"
"3066",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S045_E1-50"
"3067",19,13,4,5,5,5,3,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S046_E1-50"
"3068",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S047_E1-50"
"3069",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S048_E1-50"
"3070",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S049_E1-50"
"3071",29,14,27,16,1,24,20,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S050_E1-50"
"3072",5,6,31,22,3,1,2,1,1,12,8,6,6,17,12,16,7,12,9,8,3,12,15,2,3,3,3,9,14,"SM-GE642_S051_E1-50"
"3073",29,14,27,16,1,24,20,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S052_E1-50"
"3074",29,14,27,16,1,24,20,9,6,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S053_E1-50"
"3075",26,35,29,33,19,25,8,11,17,22,20,14,7,15,17,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE642_S054_E1-50"
"3076",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S055_E1-50"
"3077",49,25,25,32,28,19,13,17,22,20,18,17,17,14,16,15,16,15,4,2,4,1,1,1,1,2,14,4,3,"SM-GE642_S056_E1-50"
"3078",8,11,29,33,25,14,8,11,17,22,20,14,19,15,4,15,3,3,9,2,9,8,1,1,1,2,14,4,3,"SM-GE642_S057_E1-50"
"3079",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S058_E1-50"
"3080",12,28,5,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE642_S059_E1-50"
"3081",47,39,32,27,24,22,17,15,9,5,16,2,3,4,14,11,3,3,14,3,1,3,9,9,15,14,15,3,5,"SM-GE642_S060_E1-50"
"3082",38,32,37,15,26,26,22,20,20,6,11,4,1,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE642_S061_E1-50"
"3083",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S062_E1-50"
"3084",49,18,13,19,16,18,24,21,11,1,20,14,19,15,4,15,3,3,4,2,4,1,1,1,1,2,14,4,3,"SM-GE642_S063_E1-50"
"3085",25,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S065_E1-50"
"3086",38,32,37,15,26,26,22,20,20,6,11,4,1,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE642_S066_E1-50"
"3087",39,3,8,1,21,20,21,19,19,15,14,19,4,11,10,12,11,10,11,13,13,10,13,13,11,13,1,2,13,"SM-GE642_S067_E1-50"
"3088",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S068_E1-50"
"3089",37,33,35,31,19,25,9,11,17,22,20,14,7,15,17,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE642_S069_E1-50"
"3090",14,19,11,24,18,7,14,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S070_E1-50"
"3091",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S071_E1-50"
"3092",33,35,34,25,19,25,9,1,1,12,8,6,6,17,17,16,4,9,1,12,3,12,15,2,3,3,3,9,14,"SM-GE642_S072_E1-50"
"3093",30,22,21,18,13,3,7,10,2,3,5,10,2,5,11,7,9,7,7,9,10,5,10,10,8,11,9,10,1,"SM-GE642_S073_E1-50"
"3094",12,28,5,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE642_S074_E1-50"
"3095",30,22,11,21,18,23,14,13,2,3,5,10,2,5,11,7,9,7,7,9,10,5,10,10,8,11,9,10,1,"SM-GE642_S075_E1-50"
"3096",33,35,34,25,19,25,9,7,1,12,8,6,7,17,17,16,4,9,1,12,3,12,15,2,3,3,3,9,14,"SM-GE642_S076_E1-50"
"3097",37,33,35,31,19,25,9,7,17,22,20,14,7,15,17,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE642_S077_E1-50"
"3098",35,26,12,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE642_S078_E1-50"
"3099",37,33,35,31,19,25,9,7,17,22,20,14,7,15,17,8,7,9,9,8,9,8,12,11,9,12,11,3,5,"SM-GE642_S079_E1-50"
"3100",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S080_E1-50"
"3101",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S084_E1-50"
"3102",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S085_E1-50"
"3103",16,17,15,6,7,6,5,5,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S086_E1-50"
"3104",16,17,15,6,7,6,5,5,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S087_E1-50"
"3105",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S088_E1-50"
"3106",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S105_E1-50"
"3107",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S106_E1-50"
"3108",47,39,32,27,24,22,17,15,9,5,16,2,3,4,14,11,3,3,14,3,1,3,9,9,15,14,15,3,5,"SM-GE642_S107_E1-50"
"3109",30,22,11,21,18,7,14,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S108_E1-50"
"3110",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S109_E1-50"
"3111",8,11,29,33,25,14,8,11,17,22,20,14,19,17,4,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE642_S110_E1-50"
"3112",35,26,12,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE642_S111_E1-50"
"3113",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S112_E1-50"
"3114",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S113_E1-50"
"3115",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S114_E1-50"
"3116",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S115_E1-50"
"3117",17,24,12,18,12,12,1,22,16,11,7,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S116_E1-50"
"3118",3,2,8,1,21,20,21,19,19,15,14,19,4,11,10,12,11,10,11,13,13,10,13,13,11,13,1,2,13,"SM-GE642_S117_E1-50"
"3119",35,26,12,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE642_S118_E1-50"
"3120",12,28,5,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE642_S119_E1-50"
"3121",45,40,36,27,24,22,17,15,9,5,16,2,3,4,14,11,3,3,14,3,1,3,9,9,15,14,15,3,5,"SM-GE642_S120_E1-50"
"3122",17,24,12,18,12,12,1,22,16,11,7,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S121_E1-50"
"3123",25,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S122_E1-50"
"3124",35,26,12,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE642_S123_E1-50"
"3125",25,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S124_E1-50"
"3126",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S125_E1-50"
"3127",39,3,8,1,21,20,21,19,19,15,14,19,4,11,10,12,11,10,11,13,13,10,13,13,11,13,1,2,13,"SM-GE642_S126_E1-50"
"3128",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S127_E1-50"
"3129",6,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S128_E1-50"
"3130",35,26,12,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE642_S129_E1-50"
"3131",25,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S130_E1-50"
"3132",12,28,5,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE642_S131_E1-50"
"3133",12,28,5,14,6,13,16,14,14,4,12,1,12,2,2,3,2,2,2,6,2,4,4,4,4,6,6,6,2,"SM-GE642_S132_E1-50"
"3134",25,23,23,8,1,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S133_E1-50"
"3135",36,31,33,26,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE642_S134_E1-50"
"3136",13,32,37,15,26,26,22,20,20,6,11,4,1,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE642_S135_E1-50"
"3137",7,37,20,29,20,8,10,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S136_E1-50"
"3138",15,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S137_E1-50"
"3139",7,37,20,29,20,8,10,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S138_E1-50"
"3140",8,11,29,33,25,14,8,11,17,22,20,14,19,15,4,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE642_S139_E1-50"
"3141",14,19,11,24,18,7,14,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S140_E1-50"
"3142",17,24,12,18,12,12,1,22,16,11,7,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S141_E1-50"
"3143",23,10,22,12,22,11,19,18,18,8,1,11,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE642_S142_E1-50"
"3144",18,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S144_E1-50"
"3145",26,35,34,25,19,25,9,7,1,12,8,6,7,17,17,16,4,9,1,12,3,12,15,2,3,3,3,9,14,"SM-GE642_S145_E1-50"
"3146",25,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,1,"SM-GE642_S146_E1-50"
"3147",23,10,22,12,22,11,19,18,18,8,1,11,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE642_S147_E1-50"
"3148",49,25,25,32,28,19,13,17,22,20,18,17,17,14,16,15,16,15,4,2,4,1,1,1,1,2,14,4,3,"SM-GE642_S149_E1-50"
"3149",30,22,21,21,18,23,14,13,2,3,5,10,2,5,11,7,9,7,7,9,10,5,10,10,8,11,9,10,1,"SM-GE642_S150_E1-50"
"3150",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S151_E1-50"
"3151",18,19,28,10,2,7,23,2,7,2,3,3,8,1,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S152_E1-50"
"3152",9,20,28,10,2,17,23,2,7,2,3,9,9,1,3,5,8,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S153_E1-50"
"3153",8,11,29,33,25,14,8,11,17,22,20,14,19,17,12,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE642_S154_E1-50"
"3154",17,23,23,8,1,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S155_E1-50"
"3155",37,33,35,31,19,25,9,11,17,22,20,14,7,15,17,8,7,9,9,8,9,8,12,11,9,12,11,9,14,"SM-GE642_S156_E1-50"
"3156",7,37,20,29,9,8,10,12,12,9,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S157_E1-50"
"3157",23,10,22,12,22,11,19,18,18,8,1,11,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE642_S158_E1-50"
"3158",47,39,32,27,24,22,17,15,9,5,16,2,3,4,14,11,3,3,14,3,1,3,9,9,15,14,15,3,5,"SM-GE642_S159_E1-50"
"3159",30,22,11,21,18,23,14,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S160_E1-50"
"3160",36,31,33,26,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE642_S161_E1-50"
"3161",26,33,35,31,19,25,9,7,17,22,20,14,7,15,17,8,7,9,1,8,9,3,12,9,9,12,11,3,5,"SM-GE642_S162_E1-50"
"3162",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S163_E1-50"
"3163",36,31,33,26,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE642_S164_E1-50"
"3164",25,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S165_E1-50"
"3165",7,37,20,29,20,8,10,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S166_E1-50"
"3166",14,19,11,24,18,7,14,13,2,3,5,3,8,5,7,2,5,5,6,7,7,5,5,5,5,7,7,7,1,"SM-GE642_S167_E1-50"
"3167",38,32,37,15,26,26,22,20,20,6,11,4,1,6,1,1,1,1,3,1,15,11,2,14,12,1,4,1,6,"SM-GE642_S168_E1-50"
"3168",5,35,34,22,19,25,2,1,1,12,8,6,6,17,12,16,4,9,1,8,9,12,15,2,3,3,3,9,14,"SM-GE642_S169_E1-50"
"3169",35,26,12,17,13,3,7,10,10,13,4,10,2,12,11,7,9,7,7,9,10,6,10,10,8,11,9,10,8,"SM-GE642_S170_E1-50"
"3170",22,30,30,4,17,21,15,16,15,17,13,18,15,9,13,13,12,11,12,11,12,13,8,3,2,5,5,13,10,"SM-GE642_S171_E1-50"
"3171",36,31,33,26,23,27,26,23,21,19,17,16,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE642_S172_E1-50"
"3172",42,21,6,11,14,4,25,22,8,7,10,5,5,3,6,6,6,6,8,5,6,7,11,6,6,10,12,12,9,"SM-GE642_S173_E1-50"
"3173",24,23,23,8,20,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S174_E1-50"
"3174",23,10,22,12,22,11,19,18,18,8,1,11,16,13,15,14,15,14,15,14,14,14,14,15,13,9,13,14,12,"SM-GE642_S175_E1-50"
"3175",29,14,27,16,1,24,20,9,6,16,15,13,14,10,8,9,13,13,13,10,11,9,7,7,7,8,2,5,4,"SM-GE642_S176_E1-50"
"3176",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S177_E1-50"
"3177",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S178_E1-50"
"3178",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S179_E1-50"
"3179",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S180_E1-50"
"3180",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S181_E1-50"
"3181",21,8,14,6,7,6,5,5,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S182_E1-50"
"3182",21,8,14,6,7,6,5,5,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S183_E1-50"
"3183",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S184_E1-50"
"3184",20,15,16,20,15,15,12,6,5,14,9,12,11,7,5,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S185_E1-50"
"3185",41,7,7,30,8,16,11,8,13,21,19,8,13,8,9,10,10,8,10,15,8,15,6,8,14,15,8,8,7,"SM-GE642_S186_E1-50"
